avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
242,3.9e-05,5.9e-05,7.4e-05,4.4e-05,4.4e-05,4.6e-05,4.9e-05,4.3e-05,4.4e-05,7.4e-05,4.8e-05,0.000201,4.9e-05,4.6e-05,3.6e-05,7.6e-05,5.2e-05,5e-05,5e-05,4.3e-05,4.1e-05,6.7e-05,4.4e-05,4.2e-05,4e-05,4.4e-05,4.6e-05,4.2e-05,3.9e-05,5.3e-05,3.9e-05,4.1e-05
243,4.8e-05,4.6e-05,6.4e-05,4.4e-05,3.8e-05,4.9e-05,4.1e-05,5.7e-05,4.3e-05,4.1e-05,7.7e-05,6.9e-05,9.1e-05,6.8e-05,5.1e-05,5.2e-05,4.3e-05,3.1e-05,4.2e-05,4.5e-05,4.1e-05,4.3e-05,5.1e-05,5.1e-05,0.000479,0.000335,5e-05,6.2e-05,0.000111,8.1e-05,4.7e-05,0.000109
244,5.3e-05,4.8e-05,5e-05,5.4e-05,5.9e-05,4.8e-05,5.9e-05,7.5e-05,4.4e-05,4.4e-05,4.9e-05,4.5e-05,4.5e-05,6.9e-05,4.6e-05,3.9e-05,4e-05,4.6e-05,4.4e-05,4.6e-05,4.5e-05,5.3e-05,4.2e-05,5e-05,5.6e-05,6.3e-05,7e-05,7.6e-05,7.2e-05,5.5e-05,5e-05,7.6e-05
245,6.7e-05,4.8e-05,4.1e-05,4.3e-05,4e-05,5.3e-05,9.1e-05,7.2e-05,3.8e-05,3.4e-05,5e-05,4.4e-05,4.5e-05,4e-05,6.9e-05,6.9e-05,0.00011,8.5e-05,4.7e-05,4.7e-05,5.9e-05,8.4e-05,6.7e-05,0.000106,5e-05,4.9e-05,5.6e-05,6.6e-05,5.6e-05,5e-05,0.000102,6e-05
246,7.9e-05,5.7e-05,3.5e-05,6.2e-05,5.5e-05,4.5e-05,4.7e-05,5.4e-05,7.4e-05,6.9e-05,4.2e-05,5.1e-05,0.000171,3.6e-05,4.4e-05,5e-05,6.3e-05,6.9e-05,0.000114,7.6e-05,5.3e-05,5e-05,6.3e-05,4.3e-05,3.3e-05,4.2e-05,8.9e-05,4.3e-05,3.9e-05,4.1e-05,7e-05,4.7e-05
247,8e-05,0.000101,6.3e-05,6.6e-05,8.1e-05,0.000117,4.9e-05,5.2e-05,0.000445,5.9e-05,4.3e-05,5.2e-05,5.3e-05,5.4e-05,4.1e-05,8.1e-05,5.5e-05,5.7e-05,4.7e-05,4.7e-05,3.9e-05,4.5e-05,4.9e-05,0.000148,3.9e-05,4.2e-05,5.9e-05,4.6e-05,4.2e-05,4.4e-05,4.6e-05,4.6e-05
248,7e-05,4.7e-05,5.9e-05,5.1e-05,6.5e-05,0.000114,4.4e-05,4.4e-05,7.3e-05,4e-05,0.000181,9.8e-05,6.6e-05,8.2e-05,5.3e-05,5.2e-05,4.5e-05,3.5e-05,4.8e-05,4.5e-05,4.9e-05,4.5e-05,4.6e-05,5.8e-05,5.3e-05,6.1e-05,5.1e-05,5e-05,6e-05,3.7e-05,4.4e-05,4.6e-05
249,4e-05,4.5e-05,5e-05,4.6e-05,3.7e-05,4.8e-05,5e-05,4.9e-05,5.4e-05,3.9e-05,5e-05,4.8e-05,7.3e-05,0.000127,7.7e-05,5e-05,4.2e-05,4.2e-05,4.6e-05,6.6e-05,4.2e-05,4.1e-05,4.4e-05,4.7e-05,4.6e-05,6.4e-05,5.3e-05,7.3e-05,7.8e-05,0.000298,0.000291,4.2e-05
250,4.1e-05,5.6e-05,4.5e-05,6.2e-05,5.6e-05,4.2e-05,7.9e-05,4.8e-05,3.6e-05,7.3e-05,3.2e-05,4e-05,4.1e-05,4.5e-05,4.4e-05,5.7e-05,3.6e-05,4.2e-05,4.6e-05,3.9e-05,4.3e-05,4.5e-05,5.1e-05,6.4e-05,5.8e-05,4.1e-05,9.2e-05,7.5e-05,7.2e-05,5.2e-05,4.7e-05,5.2e-05
251,4.7e-05,3.4e-05,4.1e-05,6.2e-05,3.7e-05,3.7e-05,5.8e-05,4.4e-05,3.9e-05,4.1e-05,4.7e-05,4.4e-05,4.9e-05,4.2e-05,9.7e-05,6.7e-05,4.2e-05,5.1e-05,5.8e-05,5.1e-05,6.6e-05,7.6e-05,7.5e-05,9.4e-05,6.7e-05,4.3e-05,4.7e-05,6.7e-05,6.3e-05,3.8e-05,6.5e-05,6.6e-05
252,0.000149,0.000321,7.6e-05,9.6e-05,4e-05,4.4e-05,4.3e-05,5.6e-05,6.3e-05,6.9e-05,6.4e-05,4.5e-05,4.7e-05,7.6e-05,5.8e-05,5.8e-05,7.7e-05,6.2e-05,5.4e-05,5.1e-05,7.2e-05,6.1e-05,5.8e-05,5.5e-05,4.3e-05,5.8e-05,4.8e-05,5.7e-05,7.1e-05,5.7e-05,5.4e-05,5.3e-05
253,7.6e-05,8.7e-05,5.5e-05,5.8e-05,9.6e-05,8.9e-05,4.5e-05,4.3e-05,7.6e-05,8.1e-05,7e-05,6.4e-05,5.6e-05,6.6e-05,4.3e-05,6.2e-05,7.4e-05,7.5e-05,7.5e-05,6.1e-05,5.7e-05,4.6e-05,5.3e-05,4.6e-05,4.6e-05,4.2e-05,4.4e-05,4.1e-05,4.1e-05,5.2e-05,5.3e-05,4.9e-05
254,4.5e-05,5.4e-05,5.9e-05,5.1e-05,8.1e-05,8.1e-05,7.1e-05,5.6e-05,5.7e-05,4.4e-05,9.7e-05,0.000172,0.000109,7.6e-05,5.5e-05,3.9e-05,5.9e-05,4.8e-05,4.4e-05,4.6e-05,4.6e-05,4.7e-05,6.5e-05,4.4e-05,4.6e-05,5.2e-05,6.5e-05,9.9e-05,5.1e-05,6e-05,4.2e-05,4.2e-05
255,4.6e-05,4.1e-05,4.9e-05,6.2e-05,3.6e-05,5e-05,5e-05,4.7e-05,5.3e-05,5.5e-05,5.1e-05,5.1e-05,5.1e-05,5.2e-05,4.8e-05,3.9e-05,5.1e-05,5.2e-05,5.2e-05,4.8e-05,4.9e-05,4.5e-05,5.6e-05,4e-05,5.7e-05,7.7e-05,8.7e-05,9.9e-05,5.2e-05,4.9e-05,3.7e-05,0.000656
256,0.000112,4.8e-05,3.9e-05,4.2e-05,4.5e-05,4.3e-05,6.6e-05,6.9e-05,3.3e-05,3.4e-05,3.8e-05,4.4e-05,3.6e-05,4.4e-05,9.5e-05,0.000196,4.1e-05,4.4e-05,4.2e-05,3.7e-05,5.6e-05,4.8e-05,3.8e-05,4.6e-05,4.5e-05,4.9e-05,5.4e-05,5.3e-05,4.1e-05,4.8e-05,4.3e-05,4.8e-05
257,9.7e-05,4.3e-05,5e-05,6.2e-05,5e-05,4.2e-05,5.5e-05,6.7e-05,4.4e-05,5.1e-05,7.2e-05,4.9e-05,4.4e-05,4e-05,6e-05,5.3e-05,4.9e-05,4.3e-05,5.3e-05,5.2e-05,9e-05,0.000409,9e-05,9.8e-05,3.9e-05,4.3e-05,5.1e-05,3.8e-05,4.6e-05,5.2e-05,6.4e-05,6.3e-05
258,5.8e-05,5.2e-05,9.3e-05,8.3e-05,3.7e-05,4.3e-05,2.8e-05,4.2e-05,6e-05,5.9e-05,4.6e-05,3.3e-05,3.4e-05,3.3e-05,4.1e-05,5.5e-05,5.8e-05,7.2e-05,6.4e-05,6.8e-05,6.3e-05,7.3e-05,5.8e-05,0.0001,4.2e-05,3.9e-05,4.2e-05,5.1e-05,3.8e-05,4e-05,7e-05,0.000118
259,7.8e-05,6.3e-05,7.3e-05,5.4e-05,9.5e-05,7.8e-05,7.6e-05,7.4e-05,0.00011,7.7e-05,7.8e-05,9.1e-05,5.3e-05,6.5e-05,4.1e-05,4.7e-05,5.5e-05,4.6e-05,5.7e-05,5.3e-05,5.6e-05,4e-05,4.6e-05,4.1e-05,5.6e-05,4.5e-05,5e-05,5.4e-05,3.7e-05,5.6e-05,5.9e-05,5.5e-05
260,4.7e-05,4.8e-05,4.3e-05,4.2e-05,6.5e-05,6.3e-05,6.1e-05,6.1e-05,4.3e-05,5.3e-05,7.2e-05,7.6e-05,5.6e-05,6.2e-05,9.3e-05,8.5e-05,3.8e-05,3.9e-05,3.9e-05,4.7e-05,3.8e-05,5.9e-05,6.8e-05,4.9e-05,5.5e-05,4.4e-05,3.9e-05,5.2e-05,5e-05,5.4e-05,5.8e-05,4.7e-05
261,4.4e-05,4.6e-05,3.9e-05,0.000152,5.5e-05,5.3e-05,8.2e-05,6.5e-05,5.2e-05,3.9e-05,4.4e-05,4.4e-05,3.4e-05,4.1e-05,4.9e-05,4.2e-05,4.6e-05,4e-05,4.7e-05,4.9e-05,5.1e-05,5.1e-05,4.3e-05,4.1e-05,0.000107,0.000103,7e-05,8.8e-05,8.7e-05,0.000115,5.7e-05,5.5e-05
262,4.3e-05,6.6e-05,4.3e-05,5.3e-05,3.8e-05,4.1e-05,6.9e-05,5.1e-05,4.4e-05,4.3e-05,3.7e-05,6.6e-05,4.1e-05,4.3e-05,7e-05,6.4e-05,5.8e-05,3.9e-05,4.1e-05,4.3e-05,4.9e-05,6.4e-05,8.2e-05,4.5e-05,6.2e-05,4.6e-05,4.7e-05,3.7e-05,4.3e-05,4.7e-05,3.9e-05,5.3e-05
263,3.8e-05,4.8e-05,5.6e-05,5.3e-05,3.9e-05,4e-05,4.2e-05,3.9e-05,4.8e-05,4.2e-05,5.4e-05,5.2e-05,4.5e-05,3.9e-05,4.9e-05,4.4e-05,5.3e-05,6.1e-05,4e-05,4.1e-05,9.4e-05,8.1e-05,7.2e-05,7.8e-05,4.6e-05,3.9e-05,4.4e-05,4.4e-05,4.8e-05,4.6e-05,5.8e-05,0.000373
264,5.6e-05,5.9e-05,7.2e-05,7.7e-05,4.2e-05,4e-05,4.7e-05,6.2e-05,5.9e-05,7.3e-05,6e-05,8.5e-05,4.6e-05,4e-05,4.7e-05,3.8e-05,8.3e-05,8.8e-05,7.6e-05,6e-05,8.6e-05,6.2e-05,0.000405,0.000122,3.6e-05,6.6e-05,4.3e-05,5.4e-05,6e-05,4.2e-05,6.9e-05,6.4e-05
265,5.3e-05,0.000104,3.4e-05,4.8e-05,5.1e-05,0.000216,5.2e-05,5.1e-05,6.5e-05,8.2e-05,8.6e-05,7e-05,8.6e-05,0.000136,5.5e-05,4.9e-05,5.5e-05,5.6e-05,6.3e-05,6.4e-05,4.3e-05,8.6e-05,4.8e-05,4e-05,3.7e-05,4.8e-05,4.4e-05,5.2e-05,3.8e-05,3.9e-05,3.9e-05,4.3e-05
266,3.9e-05,4e-05,3.9e-05,6.2e-05,4.8e-05,4.9e-05,5.1e-05,6.1e-05,5.1e-05,6.8e-05,4.9e-05,4.1e-05,5.1e-05,8e-05,3.9e-05,6.5e-05,4e-05,3.7e-05,3.9e-05,3.5e-05,3.8e-05,4.3e-05,3.7e-05,3.5e-05,4.3e-05,4.8e-05,5e-05,4.4e-05,8.3e-05,5.2e-05,4.8e-05,3.7e-05
267,6e-05,5.1e-05,3.9e-05,3.8e-05,7.1e-05,3.8e-05,6e-05,5.3e-05,4.2e-05,7e-05,3.8e-05,0.000217,3.3e-05,5.8e-05,9.1e-05,8.8e-05,5.2e-05,3.4e-05,4.3e-05,3.5e-05,3.9e-05,4.1e-05,4.4e-05,3.5e-05,5.2e-05,0.000228,8e-05,9.2e-05,6e-05,7e-05,5.8e-05,3.9e-05
268,6.5e-05,4.9e-05,5.1e-05,5e-05,6.1e-05,5.2e-05,5.5e-05,4.9e-05,4.4e-05,4.4e-05,4.1e-05,4.9e-05,4.7e-05,7.9e-05,6.7e-05,5.3e-05,3.7e-05,4.6e-05,4.8e-05,4.5e-05,4.1e-05,4.3e-05,5e-05,4.7e-05,4.8e-05,6e-05,5.8e-05,5.2e-05,4.6e-05,6.2e-05,5e-05,4.9e-05
269,4.2e-05,3.6e-05,5.9e-05,6e-05,3.4e-05,5.6e-05,3.4e-05,5.1e-05,4.6e-05,6.8e-05,5e-05,4.2e-05,4.5e-05,4.6e-05,6.5e-05,4.3e-05,6.9e-05,8.4e-05,5.9e-05,4.1e-05,8.4e-05,0.000214,7.2e-05,5.4e-05,0.000106,4.5e-05,4.1e-05,4.8e-05,5.3e-05,5.9e-05,8.1e-05,9.9e-05
270,8.2e-05,9e-05,5.8e-05,7.2e-05,5.5e-05,6.6e-05,6.7e-05,6e-05,4e-05,4.1e-05,5.9e-05,6.6e-05,4.6e-05,5e-05,5.3e-05,6.1e-05,8.7e-05,0.000107,7.2e-05,7.9e-05,7.8e-05,8.7e-05,7.3e-05,9.2e-05,4.8e-05,4.7e-05,6e-05,8.4e-05,5e-05,4.8e-05,4.9e-05,5.8e-05
271,5.5e-05,7.5e-05,4.8e-05,0.000221,6e-05,0.000101,5.3e-05,8.2e-05,6.7e-05,7e-05,8.9e-05,6e-05,0.000211,9.9e-05,4.7e-05,8.5e-05,8.8e-05,7.6e-05,5.2e-05,6.8e-05,5.6e-05,5.9e-05,6e-05,0.000123,5e-05,5.4e-05,3.7e-05,5.1e-05,3.3e-05,5.3e-05,3.8e-05,4.1e-05
272,8.1e-05,3.7e-05,4.6e-05,4.9e-05,8.1e-05,6.6e-05,8.3e-05,5.9e-05,5.9e-05,4.8e-05,4.2e-05,5.6e-05,4e-05,5.4e-05,5.9e-05,5.5e-05,4.6e-05,4.9e-05,5e-05,6.2e-05,5.1e-05,4.5e-05,3.4e-05,5.1e-05,7.8e-05,0.000664,4.2e-05,5.3e-05,6.3e-05,7e-05,4.3e-05,4.4e-05
273,4.6e-05,4.2e-05,5.2e-05,8.3e-05,5.4e-05,5.8e-05,5.8e-05,5.9e-05,5.3e-05,7.2e-05,4e-05,4.1e-05,0.0001,0.001689,0.000131,7.5e-05,0.000152,5.2e-05,5.7e-05,6.3e-05,5.3e-05,5.1e-05,4.1e-05,4.9e-05,4.5e-05,5.3e-05,6.2e-05,0.000197,9.7e-05,8.5e-05,5.4e-05,5.6e-05
274,6.4e-05,4.2e-05,5.1e-05,5.1e-05,5e-05,5.4e-05,4.9e-05,5.2e-05,4.3e-05,5.8e-05,4.9e-05,5.3e-05,4.5e-05,5.2e-05,4.4e-05,4.7e-05,4.1e-05,5.2e-05,0.000161,5.1e-05,3.6e-05,5.2e-05,5.1e-05,4.9e-05,4.9e-05,4.5e-05,5.6e-05,7.1e-05,7.6e-05,5.2e-05,3.9e-05,6.4e-05
275,4.7e-05,4.9e-05,5.8e-05,5.3e-05,4.8e-05,8e-05,5e-05,4.2e-05,4.1e-05,3.7e-05,5.3e-05,5.7e-05,4.6e-05,5.6e-05,4.4e-05,4.8e-05,6.7e-05,6.2e-05,4.9e-05,5.5e-05,8.4e-05,6.1e-05,6.8e-05,6.4e-05,3.8e-05,6e-05,5.5e-05,4.9e-05,4.1e-05,4e-05,7.3e-05,8.1e-05
276,0.000108,8.4e-05,4.8e-05,5.4e-05,4.9e-05,5.3e-05,4.2e-05,4.9e-05,4.3e-05,5.3e-05,7.7e-05,0.000116,4.6e-05,4.4e-05,3.8e-05,3.6e-05,0.000154,0.000128,7.6e-05,6.5e-05,8.5e-05,7.4e-05,7.4e-05,7.8e-05,4.1e-05,4.5e-05,4.2e-05,4.7e-05,4.6e-05,0.000185,5.6e-05,4.7e-05
277,4.2e-05,6.3e-05,4e-05,5.8e-05,6.6e-05,8.5e-05,9.4e-05,8.1e-05,8.8e-05,0.000106,8e-05,4e-05,0.00012,6.1e-05,0.000185,7.1e-05,5.6e-05,0.000117,7.3e-05,6.4e-05,5.5e-05,6.2e-05,4.5e-05,4.6e-05,5.2e-05,0.000108,8.6e-05,4.4e-05,3.4e-05,6.9e-05,4.3e-05,3.8e-05
278,6.9e-05,0.000111,4.3e-05,8.1e-05,6.2e-05,6.3e-05,5.4e-05,4.7e-05,8.4e-05,5.5e-05,4.8e-05,9.6e-05,4.8e-05,5.2e-05,0.000175,0.00012,4.4e-05,3.3e-05,4.2e-05,4.6e-05,4.4e-05,4.2e-05,4.1e-05,5e-05,6.2e-05,0.000152,5.1e-05,4.4e-05,7.8e-05,6.9e-05,4.9e-05,4.8e-05
279,4.6e-05,5.3e-05,4.6e-05,3.8e-05,4.7e-05,4.1e-05,3.9e-05,5.2e-05,4.9e-05,4.4e-05,5.7e-05,4.6e-05,5.4e-05,4.6e-05,6.5e-05,6.9e-05,4.3e-05,4.3e-05,6.9e-05,3.9e-05,4.5e-05,3.9e-05,5.3e-05,4.1e-05,4.8e-05,6.2e-05,9.6e-05,7.1e-05,0.000101,0.000136,5e-05,5.1e-05
280,5.6e-05,4.6e-05,4.6e-05,4.7e-05,5e-05,5.2e-05,5.2e-05,5.9e-05,3.9e-05,4.2e-05,5.2e-05,4.3e-05,3.8e-05,4.5e-05,5.2e-05,4.5e-05,3.9e-05,3.8e-05,4.9e-05,5e-05,3.5e-05,4.6e-05,4.2e-05,5.2e-05,4.1e-05,5.4e-05,8.6e-05,5.8e-05,5.3e-05,5.1e-05,5.1e-05,4.5e-05
281,4.1e-05,3.2e-05,6.2e-05,6.2e-05,0.000115,4.1e-05,5.1e-05,6.8e-05,4.4e-05,5.1e-05,6.6e-05,6.5e-05,6e-05,5.6e-05,4.2e-05,5.3e-05,5.9e-05,4e-05,4.3e-05,4.8e-05,0.000113,6.7e-05,8.7e-05,8.9e-05,4.1e-05,4e-05,3.5e-05,3.2e-05,4.6e-05,3.5e-05,5.8e-05,6.1e-05
282,7.1e-05,7.4e-05,5.2e-05,5.1e-05,5.5e-05,0.000145,4.7e-05,6.6e-05,6.2e-05,8.1e-05,4.6e-05,8.5e-05,7.5e-05,7.5e-05,4.2e-05,4e-05,0.000118,0.000109,4.9e-05,4.8e-05,7e-05,6.6e-05,9.7e-05,6.8e-05,0.000126,0.000106,4.1e-05,6.1e-05,5e-05,4.7e-05,5.4e-05,5.5e-05
283,5.4e-05,5.2e-05,3.9e-05,6e-05,6.2e-05,7.3e-05,6.6e-05,6.3e-05,7e-05,6.5e-05,4e-05,4.3e-05,3.9e-05,4.3e-05,4.9e-05,5.3e-05,4.9e-05,4.7e-05,5e-05,6.6e-05,4.2e-05,4.5e-05,4.4e-05,4e-05,0.000651,7.9e-05,9.9e-05,5.7e-05,4.3e-05,4.2e-05,5.7e-05,3.8e-05
284,5.5e-05,4.4e-05,7.7e-05,4.9e-05,5.9e-05,8.9e-05,6.3e-05,5.1e-05,5.6e-05,4.5e-05,4.6e-05,4.4e-05,5.6e-05,4.1e-05,0.00012,6.9e-05,3.8e-05,5.6e-05,4.3e-05,5e-05,5.7e-05,5.4e-05,4.3e-05,6.1e-05,5.3e-05,5.8e-05,5.7e-05,5.3e-05,7e-05,0.000186,5e-05,5.1e-05
285,4.9e-05,4.3e-05,7e-05,8.5e-05,4.9e-05,4.9e-05,4.6e-05,6.1e-05,4.3e-05,4.7e-05,5.3e-05,3.3e-05,4.6e-05,3.8e-05,7.8e-05,5.2e-05,6.7e-05,4.4e-05,4.2e-05,4.3e-05,6.6e-05,4.3e-05,3.8e-05,3.8e-05,7.8e-05,4.8e-05,9.8e-05,0.000112,8e-05,8.3e-05,4.4e-05,4.9e-05
286,5.9e-05,5.6e-05,4.6e-05,4.4e-05,0.000101,5.2e-05,5.1e-05,6e-05,4.7e-05,4.8e-05,5e-05,6.6e-05,5.8e-05,4e-05,4.8e-05,4.9e-05,4.6e-05,5.1e-05,4.1e-05,4.4e-05,4.5e-05,5.6e-05,3.9e-05,6.1e-05,6.8e-05,5.7e-05,7.3e-05,9.1e-05,9.9e-05,7.1e-05,5.5e-05,5.8e-05
287,4.2e-05,4.4e-05,5.6e-05,5e-05,7e-05,4.3e-05,0.000204,4.8e-05,4.7e-05,0.000104,8.6e-05,7e-05,6.4e-05,6.4e-05,3.7e-05,6.1e-05,4.2e-05,4.7e-05,3.8e-05,3.8e-05,7.4e-05,9e-05,7.7e-05,7.1e-05,5e-05,3.4e-05,4.4e-05,4.6e-05,4.2e-05,5.3e-05,7.7e-05,6.3e-05
288,6.8e-05,7.6e-05,3.7e-05,3.2e-05,7.2e-05,4.5e-05,9.4e-05,5.5e-05,3.2e-05,5.1e-05,3.7e-05,3.6e-05,6.8e-05,6.7e-05,4e-05,6.1e-05,9.9e-05,6.7e-05,6.2e-05,0.000175,7.7e-05,6.4e-05,6.8e-05,0.00011,7.2e-05,0.000264,5.1e-05,0.000318,5.1e-05,4.4e-05,8.7e-05,9.5e-05
289,5.2e-05,9.8e-05,4.6e-05,7.7e-05,5.8e-05,7.5e-05,3.8e-05,4.5e-05,5.5e-05,6.8e-05,0.000269,4.4e-05,4.9e-05,4e-05,6.1e-05,0.000112,4.3e-05,5.7e-05,6e-05,4.8e-05,6.9e-05,4.7e-05,4.3e-05,4.6e-05,7.9e-05,8.9e-05,5.5e-05,4.3e-05,4.8e-05,4.8e-05,6.9e-05,7.1e-05
290,3.8e-05,5.3e-05,5.8e-05,5e-05,5.5e-05,5.3e-05,4.5e-05,5.3e-05,8.3e-05,0.000114,3.9e-05,4.5e-05,4.2e-05,3.7e-05,5.7e-05,6.2e-05,3.9e-05,4.6e-05,5.5e-05,3.6e-05,6.3e-05,3.4e-05,7.7e-05,5.4e-05,3.7e-05,4e-05,4.3e-05,9.9e-05,4.8e-05,3.7e-05,6e-05,4.7e-05
291,4.6e-05,3.4e-05,5.7e-05,3.8e-05,9.3e-05,4.7e-05,4.5e-05,3.5e-05,5.1e-05,5.2e-05,5.2e-05,4.4e-05,9.3e-05,0.00077,5.5e-05,3.9e-05,3.2e-05,4.8e-05,4.8e-05,3.7e-05,3.8e-05,5.1e-05,0.000102,4.2e-05,4.9e-05,4.6e-05,7.7e-05,8.8e-05,7.5e-05,0.0001,4.5e-05,0.000671
292,4e-05,3.3e-05,5.7e-05,4.7e-05,4.4e-05,3.6e-05,4.4e-05,5.4e-05,4.2e-05,3.9e-05,6.2e-05,6.3e-05,4.8e-05,0.000239,4e-05,5.7e-05,4.4e-05,5.4e-05,5.6e-05,4.5e-05,5.5e-05,5.8e-05,4.8e-05,6.2e-05,5.7e-05,4.9e-05,6.7e-05,7.4e-05,7.1e-05,5.4e-05,5.1e-05,7.1e-05
293,3.9e-05,4.3e-05,4.4e-05,5.2e-05,4.4e-05,3.3e-05,7.3e-05,6.4e-05,4.7e-05,7.5e-05,4.7e-05,4.3e-05,5.6e-05,5.6e-05,5.1e-05,5.2e-05,4.5e-05,4.8e-05,4.3e-05,3.8e-05,5.1e-05,4.9e-05,7e-05,8.4e-05,3.9e-05,4.4e-05,3.6e-05,0.00014,3.1e-05,3.7e-05,3.5e-05,3.7e-05
294,8.1e-05,7.2e-05,4.2e-05,4.6e-05,4.3e-05,3.9e-05,5.3e-05,7e-05,4.3e-05,5.3e-05,4.7e-05,4.2e-05,4.8e-05,3.9e-05,7e-05,5.7e-05,5.9e-05,5.4e-05,0.00047,6.9e-05,8.5e-05,5.3e-05,8.1e-05,0.0001,6.6e-05,9.1e-05,6.1e-05,4.7e-05,4.2e-05,0.000231,6.7e-05,8.9e-05
295,3.7e-05,3.6e-05,3.7e-05,3.9e-05,8.1e-05,0.000101,5.6e-05,5.2e-05,0.000137,9.1e-05,6e-05,6e-05,8e-05,8.4e-05,7.9e-05,8.8e-05,4.8e-05,5.1e-05,6.4e-05,7e-05,5.6e-05,4.3e-05,5.4e-05,6e-05,4.1e-05,4.3e-05,4.1e-05,4.7e-05,3.9e-05,4.3e-05,6.1e-05,4.3e-05
296,4.7e-05,5.4e-05,4.7e-05,4.5e-05,6.1e-05,7.9e-05,4.7e-05,5.6e-05,9.9e-05,9.7e-05,5.2e-05,5.2e-05,4.9e-05,5.8e-05,4.2e-05,6.1e-05,5.5e-05,4.6e-05,7.8e-05,5e-05,6.4e-05,4.8e-05,5.7e-05,5.8e-05,6.3e-05,4.5e-05,7.6e-05,5.5e-05,8.3e-05,4e-05,7e-05,4.9e-05
297,5.1e-05,5.2e-05,5.8e-05,4.5e-05,8e-05,6.4e-05,6.7e-05,5.3e-05,5.7e-05,6.2e-05,4.9e-05,4.8e-05,5.3e-05,0.000104,4.4e-05,6.1e-05,4.7e-05,4.5e-05,3.7e-05,5.3e-05,4.3e-05,7.5e-05,5.2e-05,4.3e-05,0.000117,9.8e-05,9.6e-05,0.000324,8.9e-05,9.4e-05,7.3e-05,6.4e-05
298,3.4e-05,6.6e-05,0.000123,7.3e-05,3.5e-05,4.8e-05,5.1e-05,7.6e-05,8.7e-05,4.1e-05,5.1e-05,5.2e-05,5.1e-05,6.6e-05,3.3e-05,4.3e-05,6.2e-05,4.2e-05,5e-05,4.1e-05,4.4e-05,4.8e-05,5.4e-05,4.7e-05,4.8e-05,5.5e-05,4.8e-05,4.9e-05,5.2e-05,4.7e-05,3.6e-05,3.9e-05
299,4.3e-05,4.2e-05,7.7e-05,4e-05,3.9e-05,4.7e-05,5.8e-05,5.4e-05,3.6e-05,7.9e-05,3.9e-05,6e-05,3.9e-05,3.8e-05,9.4e-05,3.3e-05,2.9e-05,3.4e-05,4.6e-05,4.2e-05,4.5e-05,4.5e-05,6.2e-05,6.3e-05,3.6e-05,4.6e-05,3.8e-05,7.7e-05,4.8e-05,5.6e-05,6e-05,6.4e-05
300,5.7e-05,5.4e-05,3.6e-05,3.2e-05,4.3e-05,5.5e-05,9.7e-05,3.9e-05,4.3e-05,6.8e-05,4.1e-05,4.3e-05,4.7e-05,4.4e-05,7.2e-05,9.3e-05,0.00025,6.4e-05,0.000112,0.000167,7.9e-05,7.9e-05,4.9e-05,9.5e-05,5.5e-05,5.2e-05,3.9e-05,6.1e-05,4.2e-05,5.1e-05,0.000148,7.6e-05
301,6.7e-05,5.8e-05,5.1e-05,5.6e-05,8.8e-05,6.7e-05,4.2e-05,5.3e-05,8.6e-05,0.000158,4.5e-05,4.1e-05,3.4e-05,4.2e-05,4.4e-05,5.1e-05,5.2e-05,5.9e-05,5.3e-05,9.7e-05,5.5e-05,4.1e-05,4.7e-05,4e-05,5.6e-05,5.8e-05,4.8e-05,5.4e-05,5.5e-05,4e-05,5.9e-05,5.9e-05
302,5.6e-05,9.3e-05,6e-05,5.3e-05,6.3e-05,9e-05,4.5e-05,5.7e-05,0.000101,0.000108,5.3e-05,5.3e-05,4.5e-05,8e-05,4.5e-05,6.5e-05,5.9e-05,5.4e-05,5.4e-05,4.4e-05,4.5e-05,5e-05,5.9e-05,4.6e-05,5.1e-05,7.6e-05,4.5e-05,4.9e-05,8.1e-05,7.3e-05,4.9e-05,4e-05
