avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
238,3.2e-05,4.8e-05,4.8e-05,4.9e-05,7.8e-05,4e-05,4.6e-05,7e-05,5.1e-05,5.6e-05,6.6e-05,7e-05,8.5e-05,8.1e-05,4.9e-05,4.8e-05,3.7e-05,5.4e-05,5.8e-05,5.9e-05,4.2e-05,4.8e-05,5.6e-05,6.1e-05,5.4e-05,6.6e-05,3.5e-05,4.6e-05,4.7e-05,6.3e-05,4.7e-05,3.9e-05
239,5e-05,4.3e-05,5.4e-05,4.6e-05,9e-05,6.4e-05,5.1e-05,6.2e-05,3.3e-05,3.5e-05,3.7e-05,3.6e-05,4.2e-05,6.5e-05,3.7e-05,3.6e-05,4.7e-05,4.6e-05,4.5e-05,3.8e-05,0.000109,5.9e-05,7.9e-05,5.4e-05,5.4e-05,5.6e-05,6.5e-05,7e-05,5.9e-05,5e-05,9.3e-05,7.3e-05
240,5.9e-05,6.5e-05,6.4e-05,0.000106,6.5e-05,9.9e-05,6.3e-05,9.5e-05,0.000139,7.8e-05,4.3e-05,0.000191,4.6e-05,0.000107,7.6e-05,7.4e-05,0.000101,7.9e-05,4.1e-05,0.00021,7.4e-05,0.000105,4.3e-05,5.3e-05,3.8e-05,4.5e-05,4.1e-05,4.7e-05,4.6e-05,5.3e-05,5.7e-05,5.5e-05
241,7.4e-05,5.6e-05,7.7e-05,7.4e-05,8.1e-05,6.4e-05,4.9e-05,4.8e-05,4.9e-05,6.7e-05,5e-05,5.6e-05,6.9e-05,6.2e-05,5.3e-05,5.8e-05,4.7e-05,4.5e-05,6.6e-05,6.7e-05,4.4e-05,6.2e-05,4.5e-05,4.3e-05,4.1e-05,5.1e-05,5e-05,3.8e-05,4.7e-05,4.4e-05,9.6e-05,4.9e-05
242,4.8e-05,4.1e-05,9.1e-05,4.6e-05,4.7e-05,6e-05,4.1e-05,4.3e-05,3.7e-05,6.5e-05,5.2e-05,0.000153,4.4e-05,4.8e-05,4.3e-05,5.6e-05,6.2e-05,4.2e-05,7e-05,4.6e-05,4.6e-05,6e-05,4.5e-05,4.4e-05,3.2e-05,4e-05,3.5e-05,3.9e-05,4.6e-05,6.2e-05,4.2e-05,4.7e-05
243,4.6e-05,5.3e-05,4.4e-05,5.8e-05,3.9e-05,4.5e-05,4.9e-05,4.4e-05,5.2e-05,4.1e-05,7.5e-05,6e-05,8.2e-05,9e-05,4.8e-05,5.4e-05,4.4e-05,3.1e-05,8e-05,3.8e-05,4.2e-05,4.4e-05,6e-05,4.5e-05,8.9e-05,0.000152,4.3e-05,0.000213,0.000147,8.6e-05,4.6e-05,5e-05
244,4.8e-05,4.9e-05,4.5e-05,6.5e-05,5.5e-05,5.5e-05,7.7e-05,8.7e-05,4.2e-05,4.5e-05,5.6e-05,4.2e-05,0.00064,5.8e-05,5.4e-05,4.6e-05,4.5e-05,4.5e-05,4e-05,5.3e-05,4.2e-05,4.8e-05,4.5e-05,4.9e-05,8.6e-05,6.2e-05,9.7e-05,7.8e-05,9e-05,7.4e-05,4.9e-05,6.7e-05
245,6e-05,4.2e-05,4.8e-05,4.4e-05,5.1e-05,6.4e-05,9.1e-05,5.8e-05,4e-05,4.5e-05,4.7e-05,4.2e-05,4e-05,3.6e-05,0.00046,7.2e-05,7.5e-05,6.1e-05,5.5e-05,4.8e-05,9.5e-05,7.9e-05,9.8e-05,0.000107,4.7e-05,4.8e-05,5.4e-05,6.1e-05,4.8e-05,0.000208,9.4e-05,6.4e-05
246,7.7e-05,4.7e-05,5.6e-05,5.5e-05,5.2e-05,6.4e-05,4.5e-05,4.8e-05,7.4e-05,6.7e-05,4.4e-05,6.6e-05,3.9e-05,0.000123,3.8e-05,4.4e-05,7.2e-05,6.3e-05,0.000122,8.1e-05,0.00045,4.7e-05,4.7e-05,4.8e-05,3.9e-05,4.4e-05,4.3e-05,4.1e-05,4.9e-05,4e-05,5.8e-05,5.8e-05
247,7.7e-05,0.000101,6.6e-05,6.6e-05,9.2e-05,0.00018,5.7e-05,5e-05,0.000488,8.1e-05,4.8e-05,6.4e-05,4.6e-05,4.7e-05,4.2e-05,7.3e-05,6e-05,5.6e-05,5.6e-05,4.4e-05,3.6e-05,4.6e-05,4.9e-05,4.2e-05,4.8e-05,4.2e-05,5.1e-05,4.2e-05,4e-05,4.4e-05,4.9e-05,4.7e-05
248,5.2e-05,4.8e-05,4.2e-05,4.5e-05,5.8e-05,8.1e-05,5.4e-05,5.2e-05,8e-05,3.8e-05,0.00012,0.000113,4.7e-05,6.9e-05,4.8e-05,4.8e-05,4.1e-05,3.6e-05,4.6e-05,4.7e-05,4e-05,4.3e-05,4.8e-05,5.5e-05,4.6e-05,6.6e-05,4.3e-05,5.8e-05,7.5e-05,4.1e-05,5e-05,3.9e-05
249,3.7e-05,3.9e-05,5e-05,4.6e-05,4.9e-05,4.9e-05,4.5e-05,6.3e-05,6.7e-05,3.9e-05,4.8e-05,7.5e-05,8.7e-05,7.3e-05,3.6e-05,3.7e-05,4e-05,3.5e-05,4.7e-05,3.9e-05,4.5e-05,5e-05,4e-05,4.4e-05,0.00024,8.9e-05,4.1e-05,5.9e-05,0.000124,7.3e-05,4.4e-05,6.7e-05
250,5.9e-05,5.8e-05,5e-05,4.3e-05,6.6e-05,4.7e-05,6.5e-05,5.2e-05,6.3e-05,5.3e-05,4.8e-05,3.8e-05,4.5e-05,6.7e-05,5.5e-05,6e-05,3.8e-05,3.7e-05,4.4e-05,3.7e-05,4.2e-05,4.3e-05,5.1e-05,7.4e-05,5.2e-05,5.6e-05,9.3e-05,7.7e-05,5.9e-05,4.6e-05,4.5e-05,4e-05
251,6.1e-05,4.2e-05,5.4e-05,4.4e-05,5e-05,4.6e-05,4.7e-05,3.9e-05,3.9e-05,3.8e-05,3.8e-05,4.3e-05,3.9e-05,4.2e-05,8.1e-05,8e-05,5.3e-05,5.5e-05,4.7e-05,7.4e-05,7.8e-05,9.1e-05,6.6e-05,8.6e-05,5.6e-05,6.3e-05,5.6e-05,8.7e-05,4.8e-05,4.8e-05,6.8e-05,7.1e-05
252,0.000122,9.4e-05,0.000119,8.8e-05,3.8e-05,3.8e-05,4.4e-05,4.5e-05,6.6e-05,8e-05,4.6e-05,8e-05,5.2e-05,0.000107,7.6e-05,5.1e-05,9.1e-05,0.0001,5.2e-05,6.6e-05,6.8e-05,5.3e-05,7.1e-05,5.4e-05,4.9e-05,6.2e-05,5.3e-05,5.8e-05,5.4e-05,6.2e-05,0.000151,6e-05
253,8.7e-05,0.000155,5.3e-05,6.3e-05,0.000102,0.00014,5.4e-05,7.4e-05,8.8e-05,8.7e-05,7e-05,5e-05,5.2e-05,5.1e-05,0.000319,6.4e-05,8.3e-05,8.5e-05,0.000108,6.3e-05,4.4e-05,5.3e-05,6.6e-05,4.9e-05,6.9e-05,5.7e-05,5e-05,4.3e-05,4.5e-05,4.6e-05,4.7e-05,4.6e-05
254,7.5e-05,5.8e-05,5.4e-05,5.1e-05,7.3e-05,5.8e-05,4.8e-05,5.4e-05,5.4e-05,4.6e-05,0.000135,9.1e-05,8.9e-05,7e-05,4.5e-05,4e-05,5.5e-05,4e-05,4.6e-05,5.2e-05,4.5e-05,4.8e-05,6.5e-05,4.1e-05,5.8e-05,4.6e-05,5e-05,5.4e-05,5.7e-05,5.7e-05,5.1e-05,4.9e-05
255,5.3e-05,4.1e-05,5.7e-05,4.6e-05,3.9e-05,3.9e-05,5.6e-05,5.6e-05,3.7e-05,4.4e-05,3.9e-05,5.1e-05,5e-05,5.2e-05,4.6e-05,4.3e-05,4.4e-05,6.7e-05,5.3e-05,3.8e-05,4.1e-05,4.4e-05,6.8e-05,4.5e-05,0.000254,9.1e-05,0.000166,6.4e-05,6.3e-05,5.1e-05,5.3e-05,0.000419
256,5e-05,6.2e-05,3.9e-05,4.3e-05,4.5e-05,4.5e-05,5.9e-05,7.4e-05,4.4e-05,3.2e-05,3.8e-05,5e-05,3.8e-05,4.3e-05,7.4e-05,0.000339,3.8e-05,3.8e-05,4.2e-05,3e-05,8.1e-05,5.4e-05,5.9e-05,4.4e-05,4.6e-05,5.4e-05,5.1e-05,5.3e-05,4.4e-05,5.9e-05,5.3e-05,5e-05
257,7.3e-05,5.2e-05,6e-05,5.3e-05,4.8e-05,6.2e-05,5e-05,5.4e-05,4.8e-05,4.9e-05,4.4e-05,4.8e-05,5.9e-05,3.7e-05,5.6e-05,6.7e-05,4.7e-05,0.000516,5.9e-05,5.1e-05,0.000222,0.000106,8.4e-05,0.000321,3.4e-05,3.2e-05,3.5e-05,4.1e-05,4.2e-05,3.9e-05,5.6e-05,6.2e-05
258,4.5e-05,4.4e-05,0.000137,8.2e-05,4e-05,4.6e-05,3.3e-05,3.3e-05,5.2e-05,6e-05,3.9e-05,3.3e-05,3.6e-05,3.2e-05,4.5e-05,4.6e-05,5e-05,8.6e-05,5.8e-05,6.2e-05,6.1e-05,7e-05,6.3e-05,7.4e-05,5.5e-05,3.7e-05,4e-05,5.6e-05,3.7e-05,4.1e-05,7.6e-05,9.2e-05
259,6.6e-05,0.000104,0.000103,5.6e-05,7.3e-05,0.000107,6.7e-05,5.6e-05,8.3e-05,7e-05,6.1e-05,8.4e-05,5e-05,5.6e-05,4.5e-05,4.9e-05,6.9e-05,4.8e-05,5.5e-05,0.000277,4.9e-05,4.1e-05,4.1e-05,4.2e-05,5.6e-05,5e-05,5.4e-05,5.2e-05,3.7e-05,4.9e-05,4.9e-05,6.4e-05
260,4.1e-05,4.7e-05,5.2e-05,5e-05,7.7e-05,5.5e-05,6.1e-05,5.5e-05,4.9e-05,4.1e-05,9.3e-05,0.000311,6.4e-05,7.9e-05,4.9e-05,7.5e-05,3.4e-05,9.3e-05,3.2e-05,4.4e-05,4e-05,4.9e-05,5.6e-05,5.2e-05,4.4e-05,4.4e-05,4.3e-05,5.4e-05,4.8e-05,6e-05,4.1e-05,3.7e-05
261,4.2e-05,4.1e-05,5.6e-05,0.000226,4.9e-05,5.7e-05,9.8e-05,5.5e-05,3.6e-05,4.4e-05,5.7e-05,5.1e-05,3.1e-05,4.2e-05,4.5e-05,4.4e-05,4.2e-05,3.6e-05,4.9e-05,4.2e-05,4.9e-05,5.4e-05,5e-05,3.8e-05,8.4e-05,0.00014,5.1e-05,0.000247,0.000222,0.000114,4.8e-05,7.9e-05
262,5.6e-05,4.5e-05,5.5e-05,4.9e-05,4e-05,4.8e-05,7e-05,4.8e-05,4e-05,3.9e-05,3.3e-05,3.9e-05,4.1e-05,4.2e-05,6.2e-05,6e-05,3.5e-05,3.9e-05,4.4e-05,4.7e-05,4.9e-05,4.8e-05,5e-05,4.2e-05,4.7e-05,5.4e-05,4.7e-05,4.2e-05,4.3e-05,4.7e-05,3.8e-05,5.8e-05
263,4.8e-05,3.8e-05,6.1e-05,6.7e-05,4.6e-05,3.8e-05,4.8e-05,4.1e-05,4.2e-05,5e-05,5.4e-05,5.2e-05,4.1e-05,4.1e-05,6.4e-05,5.1e-05,4.8e-05,6.9e-05,3.9e-05,4.4e-05,6.7e-05,8.7e-05,7.7e-05,9.3e-05,3.8e-05,6.8e-05,5.4e-05,5e-05,4.8e-05,4.4e-05,7e-05,7.5e-05
264,7.5e-05,8.8e-05,6.3e-05,6.3e-05,4.9e-05,7.2e-05,5.1e-05,4.1e-05,5.9e-05,7.1e-05,4.4e-05,6.5e-05,5.1e-05,4.1e-05,4.9e-05,3.6e-05,0.000114,9.9e-05,0.00013,5.8e-05,6.2e-05,7.8e-05,6.4e-05,8.5e-05,4.1e-05,7e-05,5.2e-05,5.1e-05,4.5e-05,5.2e-05,0.0001,7.9e-05
265,6e-05,6.4e-05,4.1e-05,4.2e-05,5.2e-05,5.5e-05,6.1e-05,4.8e-05,9e-05,5.6e-05,9.9e-05,7.4e-05,9.7e-05,0.000109,6.3e-05,4e-05,5.1e-05,4.4e-05,8.3e-05,6.9e-05,3.9e-05,4.1e-05,4.5e-05,4.7e-05,5.3e-05,4.1e-05,4e-05,5.4e-05,4.4e-05,3.9e-05,4.1e-05,4e-05
266,3.9e-05,4.8e-05,4e-05,4.1e-05,0.000116,5.5e-05,5.4e-05,5.8e-05,5.3e-05,7.7e-05,6.1e-05,3.9e-05,5.7e-05,8.3e-05,4.6e-05,4.3e-05,3.8e-05,4.1e-05,4.3e-05,4.4e-05,4.4e-05,4.2e-05,3.8e-05,3.6e-05,5.3e-05,4.3e-05,0.000379,4.6e-05,7e-05,6.4e-05,4.1e-05,3.6e-05
267,3.8e-05,5e-05,5.6e-05,6.3e-05,5.9e-05,4e-05,6.3e-05,5.1e-05,4.6e-05,6.2e-05,4.1e-05,3.8e-05,5.2e-05,4e-05,9.8e-05,7.7e-05,4.3e-05,3.5e-05,4.4e-05,3.5e-05,3.6e-05,3.6e-05,6.6e-05,4e-05,5e-05,5.9e-05,0.000101,7e-05,7.3e-05,6.6e-05,8.2e-05,4.2e-05
268,6.8e-05,4.7e-05,3.8e-05,3.8e-05,5.8e-05,5.2e-05,8e-05,5e-05,4.4e-05,4.7e-05,4.3e-05,4e-05,5e-05,4.4e-05,7.4e-05,5.5e-05,5e-05,3.7e-05,4.7e-05,4.3e-05,4.6e-05,4.6e-05,4.3e-05,5.9e-05,5.7e-05,6e-05,6.6e-05,5e-05,5.7e-05,5e-05,5.2e-05,4.9e-05
269,3.5e-05,3.8e-05,6.6e-05,5.2e-05,4e-05,3.8e-05,3.9e-05,6.1e-05,4.5e-05,4.3e-05,5.2e-05,4.3e-05,5.8e-05,4.4e-05,5.3e-05,4e-05,6.4e-05,7.7e-05,6.3e-05,4.1e-05,9.9e-05,0.00012,8.7e-05,5.9e-05,0.000216,4.1e-05,4.1e-05,4.1e-05,8e-05,6.7e-05,9.8e-05,6.2e-05
270,7.2e-05,0.000105,5.4e-05,6.8e-05,5e-05,5.1e-05,7.3e-05,4.6e-05,4.1e-05,4.1e-05,0.000118,7.6e-05,4.5e-05,5.8e-05,5.3e-05,3.4e-05,9e-05,0.000133,9e-05,8.2e-05,7.7e-05,7.4e-05,7.3e-05,7.3e-05,5e-05,5.4e-05,5.8e-05,5.5e-05,5e-05,5.3e-05,5e-05,7e-05
271,0.000124,8.1e-05,4.9e-05,6.6e-05,7.1e-05,7.8e-05,5.9e-05,5.8e-05,6.3e-05,7.7e-05,6e-05,0.000225,0.000107,9.3e-05,5.5e-05,9e-05,7.3e-05,6e-05,6.3e-05,5.7e-05,4.9e-05,5.4e-05,5.7e-05,0.000103,4.6e-05,6.9e-05,4.4e-05,4.8e-05,6.7e-05,3.8e-05,4.2e-05,3.9e-05
272,7.6e-05,4e-05,5e-05,4.3e-05,7.5e-05,5.7e-05,6.6e-05,6.9e-05,5e-05,4.7e-05,5.2e-05,5.2e-05,4.6e-05,5.3e-05,6.4e-05,4.4e-05,4e-05,4.5e-05,5.7e-05,5e-05,4.4e-05,4.6e-05,3.9e-05,4.1e-05,6.4e-05,7.1e-05,5.3e-05,5.2e-05,6.8e-05,5.6e-05,7.8e-05,6.3e-05
273,5.5e-05,4.7e-05,4.6e-05,6.5e-05,5.6e-05,4.6e-05,5.2e-05,4.5e-05,4e-05,4.5e-05,5.7e-05,4.3e-05,5.4e-05,0.000508,9.9e-05,0.000201,5.7e-05,5.1e-05,4.9e-05,3.5e-05,6e-05,4.5e-05,4.4e-05,4.9e-05,4.1e-05,5.5e-05,0.000217,0.000157,0.000117,0.000102,0.00011,5.6e-05
274,4.5e-05,4.5e-05,5e-05,5.2e-05,4.3e-05,4.4e-05,5.1e-05,5.1e-05,4.7e-05,5.4e-05,5.7e-05,5.4e-05,5e-05,5e-05,5e-05,4.9e-05,3.9e-05,5e-05,3.8e-05,5.3e-05,4.2e-05,0.000117,5.6e-05,5.2e-05,4.9e-05,4.4e-05,5.1e-05,5.4e-05,6.5e-05,6.2e-05,3.7e-05,5.9e-05
275,6.3e-05,4.4e-05,6.2e-05,6e-05,4.5e-05,7e-05,5.4e-05,4.4e-05,4.6e-05,3.7e-05,6.7e-05,5.9e-05,4.4e-05,5.6e-05,4.9e-05,4.6e-05,0.000109,6e-05,5.2e-05,4.1e-05,8.3e-05,8e-05,8e-05,0.000584,6.9e-05,7e-05,7.4e-05,4.3e-05,3.8e-05,3.6e-05,7.2e-05,5.8e-05
276,8.5e-05,8e-05,5.5e-05,5.5e-05,4.7e-05,4.2e-05,4.8e-05,4.9e-05,4.4e-05,5.3e-05,6.6e-05,0.000124,4.9e-05,0.000121,4e-05,4.2e-05,0.000142,0.0001,8.2e-05,6.6e-05,7e-05,7.8e-05,7.5e-05,8.3e-05,3.9e-05,5e-05,4.6e-05,4.6e-05,4.4e-05,4.1e-05,5e-05,5.1e-05
277,4.3e-05,5.2e-05,4.4e-05,4.4e-05,7e-05,6.8e-05,9.2e-05,8.5e-05,6.1e-05,8.6e-05,7.6e-05,5.4e-05,0.000149,6.5e-05,0.000139,5.7e-05,6.1e-05,8.6e-05,6.3e-05,7.9e-05,4.3e-05,4.5e-05,6e-05,5.3e-05,7.4e-05,7.3e-05,6.1e-05,4.8e-05,3.7e-05,4.3e-05,3.9e-05,3.7e-05
278,6.6e-05,5e-05,4.5e-05,4.7e-05,6.4e-05,7e-05,6.2e-05,5.2e-05,6.7e-05,6.7e-05,5.2e-05,5.9e-05,4.8e-05,5.4e-05,0.000114,0.000104,4.7e-05,4.2e-05,3.6e-05,4.4e-05,4.1e-05,4.4e-05,4.2e-05,5.2e-05,8.6e-05,5.7e-05,4.2e-05,5.3e-05,6.1e-05,6.2e-05,5.1e-05,4.8e-05
279,3.9e-05,5.1e-05,4.6e-05,4.5e-05,4.2e-05,3.8e-05,4.1e-05,5.8e-05,4.6e-05,5.2e-05,4.4e-05,5.1e-05,5.1e-05,4.3e-05,7.2e-05,6.2e-05,4.4e-05,5.1e-05,5.4e-05,4.2e-05,5.2e-05,4.7e-05,5e-05,4.3e-05,4.5e-05,6.2e-05,8.7e-05,7e-05,0.000137,8.7e-05,6.2e-05,5.5e-05
280,4.9e-05,7e-05,5e-05,6.3e-05,5.6e-05,6.5e-05,5.2e-05,5.1e-05,4.1e-05,5.2e-05,4.4e-05,4.1e-05,4.4e-05,4.2e-05,4.9e-05,4.3e-05,4.4e-05,3.8e-05,4.9e-05,5.3e-05,4.1e-05,4.5e-05,4e-05,6.2e-05,4.5e-05,5.2e-05,7.1e-05,0.000138,5.4e-05,5.4e-05,4.9e-05,6.1e-05
281,3.4e-05,3.9e-05,5.6e-05,4.6e-05,4.8e-05,3.5e-05,5.1e-05,5e-05,5e-05,5.8e-05,8.4e-05,6.5e-05,6.3e-05,5.8e-05,4.3e-05,4.8e-05,7e-05,0.00052,5e-05,5.7e-05,8.8e-05,0.000111,7.7e-05,7.2e-05,4.8e-05,3.6e-05,3.7e-05,3.5e-05,4.9e-05,3.6e-05,4.7e-05,6.9e-05
282,6.5e-05,8.6e-05,5.3e-05,5e-05,6.5e-05,4.5e-05,5.6e-05,6.6e-05,5.2e-05,7.2e-05,7.1e-05,4.7e-05,6.2e-05,9.7e-05,5.7e-05,4.5e-05,9.2e-05,7.7e-05,5.1e-05,4.8e-05,6.7e-05,9.3e-05,6.3e-05,7.3e-05,0.000105,7.4e-05,3.9e-05,6.5e-05,3.9e-05,4.5e-05,6.3e-05,6.1e-05
283,5e-05,4.2e-05,4e-05,6.5e-05,7e-05,6.8e-05,7.2e-05,6.3e-05,6.4e-05,6.1e-05,4.4e-05,3.5e-05,5.5e-05,4.3e-05,6.3e-05,5.7e-05,4.5e-05,4.3e-05,5.1e-05,7.8e-05,7.1e-05,4.6e-05,3.9e-05,3.6e-05,0.000327,8.1e-05,8.1e-05,4.9e-05,3.7e-05,3.8e-05,4.8e-05,3.7e-05
284,4.4e-05,5.2e-05,4.9e-05,4.4e-05,8.8e-05,9.2e-05,4.3e-05,5.9e-05,5.1e-05,4.4e-05,4.4e-05,6e-05,5.6e-05,4.4e-05,8.3e-05,8.6e-05,3.3e-05,5.1e-05,4.5e-05,5.7e-05,5.1e-05,4.1e-05,9.6e-05,4.4e-05,4.5e-05,5.8e-05,5.6e-05,4.7e-05,8.5e-05,7.3e-05,4.8e-05,4.8e-05
285,5.3e-05,4.1e-05,6.4e-05,3.8e-05,4.5e-05,4.9e-05,4.5e-05,5.2e-05,4.6e-05,4.6e-05,6.4e-05,4.9e-05,5.6e-05,3.4e-05,4.5e-05,4.5e-05,4.4e-05,7.2e-05,3.8e-05,4.7e-05,5.5e-05,5e-05,4.6e-05,4e-05,7.4e-05,4.7e-05,0.000109,0.000103,7.7e-05,8.3e-05,5.5e-05,5.3e-05
286,5.1e-05,5.7e-05,7.5e-05,5e-05,6.4e-05,4.6e-05,5e-05,5.8e-05,5.3e-05,4.4e-05,7.8e-05,6.9e-05,5.7e-05,4.7e-05,4.6e-05,5.2e-05,5.1e-05,4.3e-05,4.4e-05,4.3e-05,5.5e-05,5e-05,5.3e-05,4.9e-05,5.9e-05,6e-05,6.4e-05,6.7e-05,6.4e-05,5.5e-05,5.7e-05,0.000117
287,4.1e-05,8.4e-05,5.9e-05,7.7e-05,4.8e-05,4.5e-05,5.2e-05,4.5e-05,0.000251,0.000367,0.000186,7.8e-05,6.7e-05,7.4e-05,3.8e-05,4.4e-05,4e-05,4.6e-05,3.6e-05,3.7e-05,6.9e-05,6.6e-05,7.4e-05,5.7e-05,4.8e-05,4.4e-05,3.8e-05,5.1e-05,3.9e-05,4.1e-05,8.8e-05,5e-05
288,7.1e-05,6.8e-05,3.6e-05,3.6e-05,4.9e-05,4.1e-05,5e-05,5.3e-05,3.8e-05,0.000139,3.7e-05,3.5e-05,5.4e-05,6.4e-05,5.5e-05,4.6e-05,0.000104,7.7e-05,5.1e-05,6e-05,9.9e-05,6.8e-05,9.8e-05,7.2e-05,8.7e-05,7.5e-05,4.3e-05,3.9e-05,4.4e-05,4.7e-05,8.1e-05,8.6e-05
289,5e-05,6.1e-05,6e-05,5e-05,5.6e-05,7.7e-05,4.7e-05,4.6e-05,6.1e-05,6.9e-05,7e-05,4.7e-05,4.4e-05,6.4e-05,7.9e-05,0.0003,4.1e-05,5.2e-05,6e-05,4.6e-05,6.3e-05,5.1e-05,4.6e-05,5.1e-05,7.3e-05,8.4e-05,4.9e-05,4.7e-05,5e-05,4.5e-05,6.3e-05,7e-05
290,0.000167,4.6e-05,5.8e-05,4.9e-05,6e-05,5.2e-05,4.5e-05,4.8e-05,5.8e-05,9.6e-05,4.7e-05,4.5e-05,4.2e-05,4.3e-05,6.3e-05,6.7e-05,3.6e-05,4e-05,4.8e-05,3.3e-05,6.5e-05,4.5e-05,4.9e-05,6e-05,3.8e-05,3.3e-05,4.1e-05,4.9e-05,4.6e-05,3.6e-05,4.8e-05,5.5e-05
291,3.9e-05,3.9e-05,5.4e-05,4e-05,6.2e-05,5.2e-05,5.7e-05,3.8e-05,7.2e-05,5.1e-05,4.1e-05,3.3e-05,4.6e-05,0.000516,5.2e-05,3.5e-05,3.5e-05,4.3e-05,4.3e-05,4.2e-05,9.9e-05,4.3e-05,5e-05,4.2e-05,6.1e-05,3.9e-05,8.3e-05,0.000125,6.8e-05,9.1e-05,4.4e-05,4.7e-05
292,4.1e-05,4.7e-05,5.3e-05,6.5e-05,5.6e-05,4e-05,4.7e-05,4.6e-05,4.1e-05,3.8e-05,6.6e-05,6.1e-05,4.9e-05,6.3e-05,4.2e-05,0.00036,5.2e-05,5.1e-05,5.6e-05,3.7e-05,5e-05,5.5e-05,7.5e-05,4.3e-05,5e-05,6.3e-05,7.1e-05,8.5e-05,8.1e-05,6.4e-05,5.7e-05,6.4e-05
293,3.6e-05,3.9e-05,5.4e-05,5.8e-05,4.4e-05,3e-05,5.1e-05,7.2e-05,4.4e-05,5.4e-05,4e-05,4.7e-05,4.7e-05,5.2e-05,4.2e-05,5.9e-05,4e-05,6.1e-05,4.4e-05,4.5e-05,4.4e-05,4.7e-05,4.8e-05,6.9e-05,4.3e-05,4.8e-05,3.8e-05,4.9e-05,3.1e-05,3.1e-05,4.4e-05,3.6e-05
294,7.8e-05,6.6e-05,5.2e-05,4.9e-05,3.9e-05,5e-05,5.3e-05,4e-05,0.000122,4.6e-05,0.000297,8e-05,5.8e-05,3.9e-05,6.5e-05,4.9e-05,6.1e-05,9.4e-05,8.2e-05,7.1e-05,6.6e-05,7.3e-05,9.5e-05,6.4e-05,7.1e-05,8.9e-05,6.7e-05,6e-05,4.7e-05,4.2e-05,5.4e-05,8.5e-05
295,3.5e-05,4.2e-05,8.3e-05,3.3e-05,7.3e-05,7.7e-05,3.5e-05,4.4e-05,9.9e-05,0.000103,5.1e-05,4.6e-05,0.000117,6.6e-05,8.2e-05,7.9e-05,5.2e-05,5.2e-05,7.8e-05,6.7e-05,4.8e-05,5.3e-05,4.7e-05,0.000115,0.000252,3.8e-05,4.2e-05,4.5e-05,4.2e-05,4.7e-05,6.5e-05,5.1e-05
296,4.5e-05,4.7e-05,4.1e-05,4e-05,9.4e-05,6.2e-05,4.7e-05,5.1e-05,8.3e-05,0.000103,5.4e-05,5e-05,5.6e-05,6e-05,5.7e-05,4.7e-05,4.4e-05,4.1e-05,4.2e-05,9.9e-05,7.1e-05,5.4e-05,5.8e-05,5.2e-05,4.7e-05,4.6e-05,5.6e-05,6.6e-05,5.9e-05,4.3e-05,4.5e-05,4.3e-05
297,4.6e-05,5.6e-05,4.6e-05,4.6e-05,0.000109,5.1e-05,5.3e-05,4.7e-05,5.2e-05,4.2e-05,6e-05,5.7e-05,7.1e-05,0.000357,5.9e-05,5.1e-05,4.7e-05,4.8e-05,4.4e-05,4.8e-05,4.9e-05,5.2e-05,4.4e-05,4.3e-05,0.000125,5.8e-05,7.5e-05,9.6e-05,0.000113,0.000116,7.7e-05,0.000142
298,3.4e-05,4.4e-05,6.3e-05,6.9e-05,4.2e-05,3.6e-05,4.1e-05,9.5e-05,4e-05,3.6e-05,5.6e-05,5e-05,4.6e-05,4.9e-05,3.9e-05,5.2e-05,5.7e-05,3.4e-05,5.2e-05,3.5e-05,4.1e-05,4.4e-05,4.2e-05,4.6e-05,4.4e-05,4.8e-05,4.9e-05,6e-05,6.1e-05,4.4e-05,5.2e-05,4.5e-05
