avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
301,5.2e-05,5.4e-05,5.1e-05,4.8e-05,7.7e-05,7e-05,4.3e-05,4.5e-05,0.00012,0.000143,5e-05,4.7e-05,0.000335,5.6e-05,4.6e-05,4.8e-05,5.6e-05,5.4e-05,6.2e-05,5.8e-05,4.7e-05,6.4e-05,4.7e-05,4.7e-05,6.4e-05,5.3e-05,3.9e-05,0.000114,5.5e-05,3.8e-05,4.8e-05,5.7e-05
302,6.3e-05,0.000147,7e-05,4.5e-05,8e-05,8e-05,4.5e-05,4.1e-05,7.9e-05,0.000107,4.6e-05,4.7e-05,5.2e-05,7.3e-05,4.6e-05,8.3e-05,7.5e-05,5.2e-05,5e-05,4.7e-05,4.3e-05,4.2e-05,5.5e-05,4.7e-05,5.4e-05,8.7e-05,6.3e-05,5.4e-05,8.1e-05,5.2e-05,4.3e-05,4.2e-05
303,4.2e-05,8.9e-05,6.1e-05,5.5e-05,4.6e-05,5.5e-05,6.2e-05,6.4e-05,4e-05,4.5e-05,0.0001,8.7e-05,7.9e-05,0.000129,5.1e-05,5.1e-05,5.1e-05,3.8e-05,3.4e-05,4e-05,3.9e-05,5.5e-05,4.2e-05,4.5e-05,4.6e-05,5e-05,7.9e-05,9e-05,7.1e-05,7.9e-05,5.8e-05,5.2e-05
304,4.2e-05,4e-05,7e-05,6.9e-05,4.4e-05,4.3e-05,7.1e-05,4.9e-05,3.8e-05,4.4e-05,4e-05,3.4e-05,4.3e-05,5.3e-05,5.8e-05,3.9e-05,5e-05,4.7e-05,5.3e-05,4.2e-05,6.3e-05,5.2e-05,5.4e-05,5.3e-05,5.3e-05,4.8e-05,4.8e-05,7.9e-05,5.7e-05,4.8e-05,6.7e-05,5.5e-05
305,6.3e-05,0.000101,5.3e-05,4.4e-05,4.7e-05,4.7e-05,5.8e-05,4.5e-05,5.2e-05,6.3e-05,0.000214,4.3e-05,3.7e-05,5.7e-05,7.5e-05,5.6e-05,4.2e-05,4e-05,5.3e-05,3.9e-05,0.000112,9e-05,4.7e-05,4.4e-05,4.9e-05,6.2e-05,7.8e-05,4.4e-05,4.2e-05,5e-05,6.9e-05,4.6e-05
306,5.5e-05,6.4e-05,4.9e-05,4.2e-05,5.1e-05,5.8e-05,4.9e-05,5.3e-05,8.9e-05,6.9e-05,5.7e-05,3.1e-05,5.1e-05,4.1e-05,7.3e-05,8.3e-05,9.4e-05,0.00015,7e-05,8.1e-05,6.7e-05,5e-05,8.3e-05,5.6e-05,3.6e-05,4e-05,3.8e-05,4.3e-05,4.1e-05,4.1e-05,4.9e-05,6.2e-05
307,8.8e-05,9e-05,8.8e-05,5e-05,6.5e-05,9.1e-05,5.4e-05,5e-05,0.000108,8.6e-05,5.7e-05,5.1e-05,4.6e-05,0.000266,5.2e-05,4.4e-05,4.7e-05,5.2e-05,6.9e-05,5.9e-05,4.1e-05,4.7e-05,4.7e-05,4.5e-05,4.5e-05,5.1e-05,5.9e-05,4.7e-05,6e-05,5.1e-05,7e-05,7.7e-05
308,3.5e-05,5.1e-05,4.4e-05,5.1e-05,4.5e-05,4.7e-05,5.4e-05,6.6e-05,7.5e-05,0.000101,5.8e-05,6.4e-05,6.3e-05,5.9e-05,9.7e-05,4.3e-05,9.1e-05,4.6e-05,5.1e-05,5.6e-05,5.9e-05,5.1e-05,4e-05,4.5e-05,5.4e-05,3.7e-05,4.9e-05,4.4e-05,5.9e-05,5.1e-05,5.2e-05,4.3e-05
309,4.6e-05,5.2e-05,0.000114,0.000113,4.7e-05,5.6e-05,5.6e-05,7.7e-05,4.2e-05,4.5e-05,5.8e-05,6.5e-05,5.9e-05,5.2e-05,4e-05,4.1e-05,4.1e-05,4.5e-05,4.9e-05,4.4e-05,5.1e-05,5.8e-05,3.9e-05,5.8e-05,6.1e-05,4.5e-05,5.6e-05,5.8e-05,9.4e-05,7.8e-05,4.4e-05,4.8e-05
310,4.5e-05,4.1e-05,5.8e-05,4.4e-05,4.9e-05,5.8e-05,4.6e-05,3.4e-05,5.7e-05,4.2e-05,4.2e-05,4.4e-05,5.1e-05,4.8e-05,5.8e-05,5.9e-05,4.4e-05,4.7e-05,4.6e-05,5.6e-05,7.3e-05,0.000103,6.3e-05,3.8e-05,0.000106,5.9e-05,6.4e-05,8.5e-05,3.6e-05,4e-05,4.5e-05,4.4e-05
311,9e-05,5.8e-05,6.1e-05,4.8e-05,5.6e-05,4e-05,6.3e-05,4.6e-05,3.5e-05,4e-05,4.7e-05,7.1e-05,4.3e-05,3.8e-05,7e-05,8.7e-05,0.00014,4.2e-05,5e-05,5e-05,7.2e-05,6.7e-05,0.000104,0.000117,3.3e-05,4.8e-05,4.6e-05,4.4e-05,3.5e-05,5.4e-05,4.1e-05,4.5e-05
312,7.6e-05,8.8e-05,4.6e-05,4.4e-05,5.4e-05,0.000164,4.6e-05,6.2e-05,4.8e-05,4.1e-05,5.5e-05,3.9e-05,4.2e-05,4.1e-05,4.8e-05,4.9e-05,6.1e-05,0.000454,0.000117,0.000105,4.1e-05,4.7e-05,4.8e-05,6.3e-05,5.2e-05,5.2e-05,4e-05,5.2e-05,3.7e-05,5.4e-05,6e-05,0.000101
313,4.4e-05,6e-05,6.4e-05,6.1e-05,0.000151,9.3e-05,6.3e-05,5e-05,8.4e-05,5.8e-05,3.9e-05,8.4e-05,3.3e-05,5.3e-05,4.6e-05,4.1e-05,5.4e-05,5e-05,9.1e-05,6.7e-05,4.9e-05,5.8e-05,4.6e-05,5.1e-05,6.1e-05,4.1e-05,4.6e-05,6.7e-05,4.1e-05,4.6e-05,6.1e-05,5.7e-05
314,5e-05,5.1e-05,4.8e-05,4.1e-05,5.8e-05,4e-05,6.8e-05,7.6e-05,6.2e-05,8.8e-05,0.00096,0.000582,9.8e-05,8e-05,5e-05,0.000374,5.4e-05,4.6e-05,4.7e-05,6.9e-05,0.000111,6.1e-05,5.2e-05,3.7e-05,4.5e-05,4.9e-05,4.4e-05,4.6e-05,5.4e-05,5.2e-05,4.5e-05,4.3e-05
315,4.2e-05,5.1e-05,0.000167,0.000486,5.1e-05,3.4e-05,4.2e-05,4.8e-05,5.3e-05,3.3e-05,4.7e-05,5.1e-05,4e-05,4e-05,4.6e-05,5.1e-05,4.6e-05,3.8e-05,4.8e-05,4.2e-05,4.1e-05,4.7e-05,4.2e-05,4.8e-05,6.2e-05,0.000136,5.8e-05,7.5e-05,0.00021,8.3e-05,6.8e-05,5.4e-05
316,3.8e-05,4.3e-05,5e-05,4.4e-05,5.1e-05,3.7e-05,3.8e-05,4.1e-05,5.5e-05,4.9e-05,6.1e-05,4.7e-05,3.8e-05,6.1e-05,6.4e-05,6.3e-05,4.8e-05,5.5e-05,4.3e-05,4.8e-05,5.2e-05,5.8e-05,6.1e-05,4.7e-05,3.9e-05,4.5e-05,4.5e-05,9.3e-05,4e-05,4.1e-05,4.8e-05,4.6e-05
317,6e-05,8.1e-05,5.3e-05,5.1e-05,3.7e-05,5.5e-05,4.6e-05,5.9e-05,4.3e-05,5e-05,4.8e-05,5.9e-05,4.8e-05,5.3e-05,0.000156,9.8e-05,4e-05,4.2e-05,7e-05,0.000183,4.3e-05,4.2e-05,0.000257,6.9e-05,6.1e-05,4.7e-05,4.7e-05,4.9e-05,6.7e-05,4.8e-05,5.3e-05,4.8e-05
318,8.5e-05,8.1e-05,5.7e-05,4.8e-05,6e-05,7.1e-05,3.5e-05,3.6e-05,4.8e-05,4.9e-05,5e-05,4.2e-05,4.2e-05,4.4e-05,5.2e-05,4.6e-05,0.000102,0.000893,9.3e-05,6.8e-05,5.5e-05,5.5e-05,6.7e-05,7.1e-05,4.3e-05,0.000122,3.6e-05,5.2e-05,4.3e-05,4e-05,7.6e-05,6.5e-05
319,4.2e-05,0.000108,4.1e-05,4.5e-05,0.00012,8.8e-05,7.2e-05,6.6e-05,5.7e-05,0.000244,3.3e-05,3.7e-05,4.7e-05,5.1e-05,4.4e-05,3.4e-05,5.4e-05,0.000133,4.7e-05,5.1e-05,5.3e-05,5e-05,4.7e-05,4.7e-05,4.2e-05,4.2e-05,4.5e-05,4.7e-05,5.1e-05,5.1e-05,9.4e-05,6.7e-05
320,5.9e-05,5.5e-05,8.1e-05,4.8e-05,6.7e-05,4.4e-05,6.6e-05,8.6e-05,6.1e-05,7.5e-05,5e-05,6.1e-05,4.2e-05,4.9e-05,3.5e-05,4.1e-05,5.9e-05,3.8e-05,4.5e-05,4.6e-05,4.6e-05,3.7e-05,4e-05,3.6e-05,4.6e-05,4.6e-05,8.5e-05,4.6e-05,8.7e-05,8.3e-05,3.5e-05,5.1e-05
321,4.5e-05,4.4e-05,7.6e-05,5e-05,3.8e-05,3.9e-05,4.4e-05,4.8e-05,4.4e-05,7.1e-05,6.1e-05,5.4e-05,4.9e-05,7.7e-05,4.4e-05,4.6e-05,3.5e-05,3.9e-05,3.5e-05,3.8e-05,4.7e-05,4.2e-05,3.4e-05,3.4e-05,0.000114,9.1e-05,6.3e-05,7.4e-05,5.6e-05,5.6e-05,5.4e-05,4.3e-05
322,3.6e-05,4.5e-05,3.9e-05,4.7e-05,3.7e-05,3.8e-05,4.1e-05,4.6e-05,4.1e-05,4.2e-05,4.6e-05,3.9e-05,6.1e-05,4.9e-05,5.2e-05,0.000154,3.9e-05,4.7e-05,7.1e-05,6.9e-05,6.2e-05,6.6e-05,4.2e-05,3.9e-05,4.2e-05,4.1e-05,6.6e-05,8.8e-05,4.9e-05,4.2e-05,5e-05,4.4e-05
323,6.4e-05,5e-05,5.7e-05,3.9e-05,4.2e-05,3.9e-05,4.3e-05,3.9e-05,4.4e-05,5.3e-05,7e-05,4.8e-05,4.9e-05,5.2e-05,6.3e-05,5.9e-05,6.3e-05,6.1e-05,4.2e-05,4.6e-05,3.9e-05,3.9e-05,8.2e-05,9.1e-05,4.8e-05,4.8e-05,4.5e-05,4.2e-05,5.1e-05,3.3e-05,4.9e-05,4.2e-05
324,5.2e-05,4.9e-05,4.3e-05,6.1e-05,6e-05,6.7e-05,5.3e-05,4.7e-05,5.1e-05,4.4e-05,5e-05,3.9e-05,4.1e-05,4.5e-05,5e-05,4.5e-05,9.8e-05,7.5e-05,8.3e-05,7.9e-05,0.000101,5.2e-05,8.5e-05,7.7e-05,3.8e-05,4.5e-05,4.7e-05,6.5e-05,6.1e-05,6.4e-05,6.3e-05,9.1e-05
325,4.4e-05,3.9e-05,4.8e-05,5.2e-05,7.8e-05,9.5e-05,0.00014,7.8e-05,5.4e-05,5.8e-05,3.5e-05,4.1e-05,6.3e-05,7.4e-05,4.1e-05,4.1e-05,6.8e-05,4.9e-05,6.2e-05,6.2e-05,5.1e-05,4.9e-05,6.3e-05,6.1e-05,6e-05,8.3e-05,5.4e-05,4.7e-05,4.8e-05,4.7e-05,5.5e-05,7e-05
326,3.4e-05,3.9e-05,5.8e-05,5.1e-05,7.2e-05,4.8e-05,0.000117,5e-05,7.4e-05,5.7e-05,0.000115,0.000131,5.5e-05,5.3e-05,4.6e-05,4.4e-05,4.2e-05,4.7e-05,4.7e-05,4.5e-05,4.3e-05,4.5e-05,4.6e-05,4.9e-05,4.2e-05,6.4e-05,3.8e-05,4.8e-05,5.7e-05,6.5e-05,3.9e-05,4e-05
327,4e-05,8e-05,9.1e-05,5.5e-05,6.2e-05,4.5e-05,4.1e-05,4.8e-05,4.5e-05,4.2e-05,6.9e-05,6.5e-05,5.1e-05,4.1e-05,5.1e-05,5.2e-05,3.3e-05,3.6e-05,4e-05,4.5e-05,4.8e-05,4.5e-05,3.6e-05,3.6e-05,3.9e-05,0.000902,6.6e-05,0.000104,5.5e-05,4.6e-05,5.2e-05,5e-05
328,5.5e-05,4.7e-05,4.5e-05,4.1e-05,4.4e-05,5e-05,6.5e-05,5.7e-05,5.6e-05,4.7e-05,5e-05,5.6e-05,5e-05,4.4e-05,0.000143,8e-05,3.8e-05,3.6e-05,4.3e-05,3.9e-05,5.4e-05,5.6e-05,4e-05,4.7e-05,5.7e-05,5.8e-05,6e-05,6e-05,4.8e-05,5e-05,4.3e-05,4.3e-05
329,7.7e-05,0.000105,7.5e-05,7.6e-05,4.3e-05,6.9e-05,7.4e-05,4.9e-05,4.1e-05,3.9e-05,5.7e-05,4e-05,4.8e-05,4.9e-05,5e-05,5.1e-05,7.7e-05,9.7e-05,5.7e-05,3.8e-05,5e-05,5.2e-05,0.000117,9.2e-05,4.7e-05,4.3e-05,5.3e-05,4.6e-05,4.2e-05,5.1e-05,4.8e-05,5e-05
330,4.6e-05,5.4e-05,0.000332,4.7e-05,5.3e-05,5.6e-05,0.000106,7.9e-05,4.9e-05,5.4e-05,5.5e-05,4.2e-05,4.5e-05,5e-05,9.5e-05,4.9e-05,0.000131,0.000107,9.1e-05,8.3e-05,4.7e-05,6.3e-05,5.4e-05,0.000137,4.4e-05,6.1e-05,4.2e-05,4.1e-05,4.9e-05,5.8e-05,6.7e-05,7e-05
331,4.5e-05,3.9e-05,3.3e-05,3.2e-05,6.8e-05,8.8e-05,4.2e-05,4.7e-05,5.4e-05,5.6e-05,0.000112,3.6e-05,5.2e-05,4.7e-05,0.000115,4.6e-05,0.000102,7.1e-05,6e-05,8.4e-05,6.2e-05,4.3e-05,4.5e-05,5.6e-05,0.000103,6.3e-05,4.1e-05,4.4e-05,7.4e-05,7.4e-05,0.000103,5.1e-05
332,6.4e-05,4.5e-05,8.2e-05,0.000134,5.2e-05,5.9e-05,3.6e-05,5.2e-05,7.9e-05,8.7e-05,7.5e-05,7.4e-05,6e-05,5.9e-05,6.8e-05,4.7e-05,4e-05,3.8e-05,3.8e-05,4e-05,5.1e-05,5.5e-05,4.1e-05,3.7e-05,4e-05,6.2e-05,4.6e-05,4.7e-05,4.8e-05,5.1e-05,3.6e-05,5.1e-05
333,5.2e-05,6.9e-05,3.9e-05,4.3e-05,4.9e-05,4.2e-05,5e-05,5.3e-05,5.9e-05,8.4e-05,4.1e-05,4.3e-05,7.1e-05,5e-05,8.4e-05,0.000112,4.7e-05,5.1e-05,4.3e-05,4.4e-05,5e-05,3.9e-05,4.7e-05,3.9e-05,3.3e-05,5.5e-05,6.9e-05,7.7e-05,5.7e-05,7.6e-05,4e-05,3.8e-05
334,9.4e-05,7.4e-05,4.6e-05,5.2e-05,6.2e-05,5.1e-05,4.1e-05,5.3e-05,4.3e-05,5e-05,4.4e-05,5.3e-05,6.3e-05,7e-05,4.7e-05,5.9e-05,4.7e-05,4.1e-05,4.3e-05,5.5e-05,4.6e-05,3.5e-05,5.3e-05,5.4e-05,4.7e-05,4.9e-05,6.6e-05,6.5e-05,5.3e-05,4.5e-05,6.3e-05,4.6e-05
335,5.3e-05,6.9e-05,4.8e-05,6.4e-05,5e-05,4.8e-05,5.1e-05,6.1e-05,9.4e-05,4.6e-05,5.5e-05,4.9e-05,6.2e-05,6.1e-05,4.5e-05,4.2e-05,7e-05,5.6e-05,4.9e-05,3.9e-05,6.5e-05,0.000182,9.9e-05,7.4e-05,4.8e-05,4.1e-05,3.7e-05,5.7e-05,4.1e-05,4.3e-05,4.6e-05,5.2e-05
336,3.9e-05,5e-05,4.2e-05,4e-05,4.6e-05,5.3e-05,6.8e-05,8.4e-05,8.9e-05,4.1e-05,5.3e-05,4.3e-05,8.5e-05,8.3e-05,4.3e-05,4e-05,0.000105,0.000111,7.7e-05,0.000116,4.5e-05,4.8e-05,9.2e-05,7.2e-05,6.5e-05,8.1e-05,4e-05,3.8e-05,5.4e-05,6e-05,7.1e-05,7.6e-05
337,3.7e-05,3.8e-05,3.1e-05,4e-05,4.6e-05,7.6e-05,4.6e-05,0.000105,6.6e-05,5.6e-05,5.4e-05,7.3e-05,4.3e-05,4.3e-05,6.1e-05,4.3e-05,4.5e-05,4.7e-05,5.6e-05,5.6e-05,6.5e-05,5.9e-05,5.1e-05,5.6e-05,4.9e-05,4.8e-05,4.8e-05,6.1e-05,5e-05,3.9e-05,6.8e-05,0.000105
338,7.9e-05,4.7e-05,7.6e-05,8e-05,3.7e-05,3.9e-05,4.3e-05,8.2e-05,5.4e-05,8.1e-05,4.8e-05,5.9e-05,6.6e-05,3.7e-05,4.7e-05,6.5e-05,3.7e-05,4.2e-05,4.5e-05,3.4e-05,9.9e-05,4e-05,3.6e-05,4.6e-05,0.00016,5.1e-05,5.9e-05,5.9e-05,4.7e-05,6.5e-05,7.3e-05,8.3e-05
339,3.5e-05,5.4e-05,7e-05,6.3e-05,4.9e-05,4.6e-05,5.6e-05,5.1e-05,4.7e-05,0.000115,5.8e-05,3.2e-05,5.2e-05,4.7e-05,0.000107,0.000104,4.6e-05,3.6e-05,4.9e-05,4.2e-05,6e-05,4.2e-05,4e-05,6e-05,5e-05,4.8e-05,5.5e-05,7.6e-05,6e-05,6.2e-05,7.2e-05,0.000142
340,7.9e-05,0.00011,5.2e-05,4.8e-05,5.3e-05,5e-05,5.6e-05,4.6e-05,3.8e-05,5.1e-05,5.9e-05,5.8e-05,5.4e-05,6.7e-05,0.000134,5e-05,5.1e-05,4.5e-05,4.6e-05,7.3e-05,6.7e-05,7.1e-05,0.000134,0.000103,4.5e-05,5.5e-05,4.7e-05,4.7e-05,5.6e-05,3.7e-05,5.6e-05,5.9e-05
341,5.1e-05,0.000102,7.8e-05,4.8e-05,5.4e-05,6.2e-05,6.5e-05,6.2e-05,5.9e-05,5.1e-05,4.6e-05,8.3e-05,5.2e-05,5.9e-05,4e-05,5.8e-05,8.9e-05,4.4e-05,8.3e-05,6.2e-05,4.1e-05,3.7e-05,5.6e-05,5.2e-05,4.7e-05,7.4e-05,6.6e-05,5.9e-05,6.8e-05,6.5e-05,0.000532,8.2e-05
342,4.3e-05,4.6e-05,6e-05,5e-05,8.3e-05,7.6e-05,7.1e-05,8.1e-05,6.4e-05,4.3e-05,7.5e-05,0.000122,0.000111,6.3e-05,6.5e-05,5.1e-05,9.2e-05,7.2e-05,6.3e-05,6e-05,6e-05,8.4e-05,4.9e-05,5.4e-05,4.3e-05,7.7e-05,4.6e-05,5.3e-05,6.6e-05,9.6e-05,5.3e-05,5.8e-05
343,7.4e-05,3.8e-05,4.4e-05,5.5e-05,6.1e-05,6.2e-05,5.1e-05,7.7e-05,8.6e-05,8.4e-05,7.2e-05,6.7e-05,5.3e-05,7.8e-05,5.9e-05,5.6e-05,7.3e-05,5.3e-05,4.9e-05,4.2e-05,8.5e-05,5.9e-05,8.7e-05,5.9e-05,6.5e-05,4.8e-05,4.1e-05,4.3e-05,4.5e-05,5.5e-05,6.6e-05,7.1e-05
344,6.3e-05,6.7e-05,7.3e-05,8.5e-05,5.5e-05,4.5e-05,5.4e-05,5.7e-05,5e-05,8.5e-05,6.2e-05,5.3e-05,4.7e-05,6.8e-05,8.4e-05,9.4e-05,4e-05,4.1e-05,4.5e-05,3.7e-05,5.9e-05,4.6e-05,3.8e-05,4.6e-05,5.3e-05,9.5e-05,6.3e-05,6.1e-05,4.9e-05,0.000256,6.3e-05,9.9e-05
345,5e-05,5.4e-05,9.2e-05,6.8e-05,5.1e-05,6.2e-05,6.7e-05,7.4e-05,6.2e-05,4.5e-05,4.1e-05,4.5e-05,4.1e-05,4.9e-05,6.7e-05,5.9e-05,5.8e-05,5.6e-05,5.1e-05,8e-05,7e-05,4.8e-05,5.6e-05,6.2e-05,4.8e-05,5.2e-05,5.4e-05,7.3e-05,4.1e-05,4.7e-05,5.7e-05,6.9e-05
346,6.2e-05,3.8e-05,6.1e-05,3.8e-05,3.3e-05,4.1e-05,8e-05,6.7e-05,3.7e-05,3.6e-05,7e-05,5.8e-05,3.4e-05,4.9e-05,4.7e-05,6.2e-05,7.3e-05,9.9e-05,5.2e-05,0.000144,7e-05,6.1e-05,8.5e-05,5.2e-05,3.4e-05,3.4e-05,4e-05,5.2e-05,3.7e-05,4e-05,8.3e-05,9.1e-05
347,5.2e-05,5.6e-05,6.2e-05,6.7e-05,5.1e-05,4.2e-05,5.3e-05,5.7e-05,9.9e-05,3.7e-05,5.4e-05,6.8e-05,4.6e-05,6.8e-05,4.4e-05,5e-05,6e-05,7.6e-05,3.5e-05,4.5e-05,4.7e-05,3.9e-05,4.8e-05,5.7e-05,0.000135,6.9e-05,0.000186,5.8e-05,7.9e-05,0.000124,4.8e-05,7.6e-05
348,5.7e-05,5.6e-05,7.7e-05,6.1e-05,7.8e-05,0.000144,6e-05,5.8e-05,5.6e-05,6.8e-05,5.9e-05,7.1e-05,4.7e-05,4.7e-05,5.4e-05,5e-05,5.9e-05,6.3e-05,7.5e-05,9.5e-05,5e-05,4.6e-05,5e-05,0.000121,4.9e-05,7.2e-05,6.5e-05,6.6e-05,5.2e-05,4.2e-05,9e-05,0.00015
349,7.8e-05,9e-05,7.8e-05,0.000106,8.5e-05,6.5e-05,5.8e-05,0.000108,7.2e-05,6.1e-05,4e-05,6.4e-05,0.000109,5.3e-05,4.5e-05,6.4e-05,6e-05,4.8e-05,5.4e-05,4.7e-05,6.3e-05,6.2e-05,4.3e-05,7.2e-05,4.9e-05,5.2e-05,6.8e-05,0.000167,5.6e-05,5e-05,9.7e-05,7.9e-05
350,8e-05,7e-05,9.1e-05,7e-05,6.1e-05,5.1e-05,6.5e-05,5.8e-05,3.8e-05,5.1e-05,3.7e-05,5e-05,4.7e-05,4.4e-05,6e-05,6.2e-05,5.1e-05,5e-05,5.1e-05,5.7e-05,4.3e-05,7.2e-05,5.9e-05,5.1e-05,4.6e-05,4.8e-05,6.7e-05,0.000114,4e-05,3.9e-05,5.3e-05,4.3e-05
351,5.7e-05,4.9e-05,5.2e-05,5.8e-05,4.4e-05,4.5e-05,6.4e-05,6.2e-05,4.8e-05,6.3e-05,5.2e-05,4.7e-05,7.5e-05,7.4e-05,6.5e-05,7.9e-05,7.2e-05,5.9e-05,6.8e-05,5.7e-05,5.2e-05,4.7e-05,4.9e-05,6.4e-05,5.8e-05,5.1e-05,7.1e-05,0.000281,5.1e-05,4.6e-05,5.9e-05,6.3e-05
352,5.2e-05,5.7e-05,6e-05,5.9e-05,6.3e-05,8.7e-05,5.6e-05,0.00011,4.8e-05,5.6e-05,4.2e-05,4.3e-05,6.9e-05,8.7e-05,5e-05,4.8e-05,5.6e-05,7.1e-05,6.7e-05,6.2e-05,7.1e-05,5.7e-05,8.9e-05,0.00011,4.9e-05,6e-05,5.4e-05,6.2e-05,5e-05,0.000124,4.9e-05,6.2e-05
353,4.3e-05,4.7e-05,4.1e-05,4e-05,3.4e-05,4e-05,5.4e-05,6.4e-05,4.9e-05,4.6e-05,7.3e-05,7.2e-05,5.4e-05,0.00016,0.000113,7.5e-05,4.8e-05,5.4e-05,0.000123,8.9e-05,5.1e-05,5.6e-05,5.3e-05,6e-05,5.2e-05,5e-05,5.6e-05,6.1e-05,5.1e-05,7.1e-05,6.2e-05,6e-05
354,8e-05,6.4e-05,4.9e-05,0.000304,6.2e-05,9.6e-05,5.7e-05,4.8e-05,7.6e-05,6e-05,3.9e-05,5e-05,6.3e-05,5.5e-05,4.6e-05,5.2e-05,5.1e-05,6.4e-05,8.9e-05,4.3e-05,6e-05,9.7e-05,4.1e-05,5.8e-05,4.3e-05,4.4e-05,6.9e-05,5.3e-05,4.9e-05,3.5e-05,0.000138,9.7e-05
355,0.000109,0.000112,6.8e-05,6.8e-05,5.8e-05,4.3e-05,6e-05,5.3e-05,9.6e-05,6.6e-05,6e-05,5e-05,4.7e-05,6.5e-05,7.9e-05,6.3e-05,4.8e-05,5.4e-05,6.1e-05,4.8e-05,6.8e-05,4.8e-05,6.2e-05,5.8e-05,5.8e-05,6.9e-05,8.8e-05,6.7e-05,5.4e-05,6.3e-05,7e-05,6.4e-05
356,5.4e-05,5.8e-05,7.2e-05,5.9e-05,5.1e-05,6.3e-05,5.7e-05,4.5e-05,3.6e-05,3.5e-05,7.5e-05,5e-05,6.8e-05,6.1e-05,7.4e-05,6.6e-05,4.7e-05,6.9e-05,6.7e-05,4.6e-05,5.5e-05,5e-05,6.6e-05,6.5e-05,4.5e-05,3.8e-05,5.4e-05,6.9e-05,6.3e-05,7.3e-05,6.5e-05,7.8e-05
357,6.5e-05,5.5e-05,4.4e-05,5.4e-05,5.3e-05,5.2e-05,7.9e-05,6.3e-05,4.2e-05,4.7e-05,4.4e-05,4.3e-05,9.1e-05,0.000107,6.5e-05,7.7e-05,8.9e-05,7.4e-05,0.000232,5.9e-05,8.9e-05,4.3e-05,9.8e-05,8.7e-05,5.8e-05,4.8e-05,4.9e-05,5.5e-05,5.4e-05,4.7e-05,6.1e-05,7.4e-05
358,4.5e-05,4.6e-05,4.7e-05,4.3e-05,3.7e-05,3.4e-05,5.2e-05,5.8e-05,5.4e-05,5.2e-05,9.8e-05,7e-05,8.7e-05,0.000114,5.1e-05,4.8e-05,6.2e-05,5.1e-05,5.6e-05,6.2e-05,5.1e-05,5.3e-05,0.000111,7.5e-05,5e-05,5.5e-05,7.9e-05,5.5e-05,4.7e-05,4.9e-05,5.2e-05,5.5e-05
359,3.4e-05,7.1e-05,7.3e-05,5.7e-05,6e-05,0.000277,5.3e-05,5.4e-05,4.1e-05,4.7e-05,0.000124,8e-05,5.3e-05,4.9e-05,5.2e-05,5.2e-05,5.3e-05,6.8e-05,9e-05,6.8e-05,0.000172,4.4e-05,0.000538,3.9e-05,4.2e-05,4.9e-05,6.7e-05,9.2e-05,5.9e-05,5.3e-05,5.8e-05,5e-05
360,5.6e-05,8e-05,6.3e-05,5.7e-05,5.2e-05,8e-05,5.3e-05,6.5e-05,6.3e-05,5e-05,0.000149,3.8e-05,4.5e-05,4.9e-05,5.8e-05,7.2e-05,5.2e-05,4.4e-05,6.1e-05,5.2e-05,7.9e-05,8.4e-05,5.5e-05,5.8e-05,4.7e-05,7.2e-05,5.8e-05,6.3e-05,3.8e-05,4.1e-05,0.0001,0.000128
361,5.2e-05,6e-05,6.7e-05,4.4e-05,3.8e-05,4e-05,4.9e-05,0.000207,3.5e-05,3.9e-05,4e-05,4.1e-05,4.1e-05,5.1e-05,5.2e-05,6.5e-05,5.7e-05,5.2e-05,5.7e-05,5.9e-05,3.8e-05,4.2e-05,0.000123,6.6e-05,3.9e-05,4.8e-05,4.8e-05,5.7e-05,4.3e-05,4.2e-05,7e-05,8.7e-05
