journal_wr_bytes,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
446,16141.0,16736.0,15981.0,17301.0,17438.0,18296.0,16225.0,18425.0,19509.0,17935.0,19808.0,17904.0,16872.0,20916.0,19399.0,19090.0,16415.0,15624.0,16292.0,15922.0,15539.0,16249.0,15943.0,15270.0,18853.0,22497.0,29603.0,32358.0,28548.0,30151.0,32756.0,29880.0
447,17804.0,18644.0,17552.0,16479.0,18687.0,18599.0,22008.0,24091.0,19472.0,21000.0,17694.0,16520.0,16698.0,17857.0,16095.0,15981.0,17201.0,16882.0,16377.0,15743.0,16503.0,16134.0,22831.0,22635.0,15661.0,18118.0,20403.0,21891.0,17645.0,18749.0,19855.0,17211.0
448,16691.0,15627.0,15608.0,16476.0,31165.0,33709.0,15485.0,16605.0,34027.0,32992.0,15222.0,14893.0,24181.0,27287.0,16162.0,15016.0,19973.0,17604.0,18251.0,17946.0,18354.0,18029.0,19199.0,18335.0,13636.0,14420.0,13200.0,13564.0,13476.0,13242.0,13964.0,14531.0
449,21466.0,21104.0,27346.0,26193.0,16622.0,16134.0,17519.0,17465.0,20678.0,17333.0,15535.0,15647.0,19818.0,20867.0,23712.0,25494.0,16460.0,16179.0,14537.0,14485.0,34696.0,35738.0,16806.0,18648.0,19434.0,17430.0,14813.0,14898.0,14375.0,14849.0,15434.0,15093.0
450,19021.0,20087.0,17846.0,18023.0,13654.0,13730.0,13542.0,14206.0,19712.0,18918.0,32123.0,30723.0,18052.0,20226.0,28407.0,26985.0,18854.0,16769.0,16795.0,17668.0,15492.0,15214.0,14668.0,14864.0,23175.0,21991.0,20339.0,18439.0,18859.0,18129.0,21481.0,19398.0
451,17842.0,19896.0,17438.0,18879.0,19995.0,19332.0,20215.0,21054.0,18551.0,16583.0,24332.0,20743.0,17968.0,18311.0,17428.0,16646.0,16666.0,17479.0,29998.0,29647.0,15072.0,16362.0,16039.0,14946.0,18549.0,21627.0,16766.0,18466.0,28444.0,29039.0,22500.0,23586.0
452,15951.0,16310.0,15531.0,15763.0,14992.0,15663.0,18934.0,19611.0,16914.0,17942.0,17554.0,18415.0,16039.0,19175.0,18305.0,17200.0,20617.0,20546.0,18915.0,18826.0,19972.0,20439.0,22920.0,25103.0,18804.0,19539.0,34384.0,39804.0,25147.0,25968.0,38211.0,37139.0
453,16717.0,16968.0,16767.0,16129.0,19155.0,21005.0,16604.0,16960.0,19777.0,20082.0,15747.0,15839.0,15381.0,17518.0,15432.0,15230.0,16357.0,14977.0,15844.0,14723.0,16196.0,16172.0,18744.0,19540.0,14882.0,15366.0,23327.0,24492.0,16186.0,15689.0,16849.0,16694.0
454,14421.0,16437.0,14707.0,14343.0,22016.0,22088.0,19177.0,20865.0,21659.0,22687.0,14307.0,12710.0,22754.0,24788.0,13659.0,13436.0,18145.0,17076.0,17603.0,16764.0,20247.0,19851.0,22228.0,22060.0,15563.0,15676.0,13633.0,13998.0,14586.0,14392.0,14569.0,14440.0
455,20961.0,21214.0,24962.0,26233.0,13884.0,13666.0,14310.0,14097.0,17199.0,17182.0,16016.0,17367.0,20186.0,19320.0,23080.0,21598.0,20247.0,21400.0,15505.0,15507.0,21764.0,23749.0,19053.0,17986.0,25341.0,27416.0,17712.0,19885.0,18160.0,17775.0,21957.0,20314.0
456,18252.0,20364.0,17249.0,17314.0,17692.0,17982.0,17007.0,17569.0,17931.0,19461.0,35104.0,31837.0,18994.0,21208.0,25635.0,24038.0,19243.0,18539.0,27508.0,26338.0,13998.0,14235.0,13871.0,14167.0,18196.0,20186.0,18459.0,18920.0,18918.0,20174.0,18731.0,18196.0
457,17722.0,17354.0,16647.0,17853.0,17642.0,17898.0,17790.0,19373.0,18618.0,20753.0,28139.0,27383.0,17694.0,20043.0,20750.0,18902.0,18276.0,17081.0,21054.0,22271.0,17718.0,18966.0,18804.0,17895.0,16528.0,18046.0,16197.0,17751.0,29892.0,30234.0,24436.0,26252.0
458,16758.0,17468.0,17442.0,16691.0,17562.0,18414.0,22484.0,21146.0,15645.0,17799.0,15378.0,15181.0,14915.0,15618.0,14491.0,14839.0,17476.0,17177.0,19890.0,17289.0,18352.0,18284.0,31096.0,32286.0,14204.0,15367.0,23760.0,24696.0,15462.0,15199.0,26154.0,31842.0
459,13670.0,13733.0,13808.0,14454.0,18417.0,18825.0,15046.0,15359.0,25490.0,23851.0,14597.0,14197.0,14137.0,14314.0,14014.0,13721.0,17540.0,17685.0,20960.0,22011.0,19148.0,19679.0,17569.0,17716.0,14241.0,14513.0,22676.0,22165.0,13979.0,14408.0,14213.0,14662.0
460,15298.0,14605.0,15114.0,16488.0,21137.0,22135.0,15442.0,15893.0,15810.0,14590.0,15113.0,14177.0,27583.0,29971.0,13742.0,14553.0,20528.0,20215.0,13871.0,15323.0,27241.0,27059.0,19287.0,19695.0,23644.0,24354.0,15915.0,17062.0,14740.0,16168.0,17022.0,15044.0
461,25771.0,27533.0,30703.0,32773.0,16056.0,18037.0,17803.0,19134.0,18404.0,17290.0,18867.0,17667.0,18620.0,20133.0,26150.0,25024.0,21077.0,18046.0,14308.0,14839.0,24815.0,24634.0,14397.0,14867.0,19953.0,21607.0,19557.0,20739.0,20033.0,22473.0,20290.0,21551.0
462,18312.0,20428.0,18583.0,17996.0,18756.0,20579.0,18474.0,18502.0,20596.0,19116.0,28704.0,26944.0,19044.0,21667.0,38020.0,33925.0,17342.0,16981.0,31086.0,31043.0,17689.0,18577.0,17140.0,17334.0,15890.0,17149.0,18595.0,17630.0,20636.0,20643.0,17956.0,17572.0
463,20445.0,20459.0,18789.0,19330.0,18058.0,18042.0,24075.0,25127.0,19991.0,21106.0,29370.0,29581.0,19467.0,20663.0,20024.0,19058.0,17162.0,16785.0,17456.0,18332.0,17088.0,19341.0,19087.0,20366.0,17908.0,20239.0,19933.0,22544.0,26774.0,25275.0,23859.0,23705.0
464,16969.0,16844.0,16818.0,17755.0,17097.0,18121.0,18225.0,22428.0,19985.0,18455.0,14052.0,14571.0,13963.0,14131.0,14536.0,14053.0,19390.0,18468.0,19183.0,17103.0,18400.0,18630.0,22010.0,22394.0,14539.0,15097.0,19998.0,19423.0,15049.0,15018.0,21619.0,22074.0
465,16829.0,17490.0,14313.0,14661.0,20440.0,20762.0,16780.0,17884.0,20483.0,20805.0,15589.0,16201.0,15901.0,16926.0,15837.0,15305.0,19681.0,18664.0,17033.0,17729.0,18688.0,18035.0,21176.0,21683.0,21977.0,20935.0,21149.0,23670.0,17415.0,15996.0,17895.0,16969.0
466,14934.0,15377.0,17210.0,17732.0,21251.0,22303.0,16212.0,15031.0,16892.0,17531.0,16431.0,15506.0,24680.0,26968.0,16544.0,15342.0,20746.0,21207.0,14425.0,14350.0,35806.0,32520.0,15447.0,14953.0,18176.0,19327.0,16114.0,16685.0,16912.0,16781.0,15473.0,16423.0
467,22725.0,23830.0,29357.0,30514.0,16847.0,18049.0,20906.0,24466.0,17292.0,16858.0,16816.0,16069.0,20204.0,21198.0,21036.0,23166.0,17911.0,16818.0,27187.0,26197.0,16108.0,16531.0,16139.0,16590.0,17858.0,18889.0,20149.0,18497.0,19504.0,19196.0,19217.0,18376.0
468,25399.0,23452.0,18762.0,20003.0,18639.0,19575.0,25404.0,22946.0,19062.0,18077.0,26648.0,24071.0,17397.0,19282.0,26604.0,25373.0,16804.0,16583.0,22601.0,23003.0,17252.0,17415.0,20828.0,20984.0,15471.0,16068.0,17789.0,15972.0,28790.0,27655.0,18191.0,16038.0
469,16634.0,17668.0,16000.0,17088.0,15300.0,18010.0,19185.0,18716.0,19316.0,18783.0,30486.0,25561.0,16958.0,17447.0,17274.0,17477.0,20098.0,19262.0,20908.0,20799.0,18893.0,20452.0,24181.0,25138.0,13920.0,14974.0,14199.0,15275.0,27989.0,27150.0,22328.0,22235.0
470,12852.0,12975.0,12677.0,12769.0,12387.0,12765.0,17439.0,16654.0,19622.0,20812.0,13611.0,13559.0,13699.0,14151.0,13741.0,12985.0,16413.0,16811.0,19464.0,17194.0,17012.0,16357.0,16692.0,16708.0,18932.0,19837.0,23050.0,22213.0,16728.0,15312.0,23435.0,21656.0
471,15544.0,15058.0,15979.0,15462.0,20668.0,22166.0,15756.0,14989.0,15827.0,16733.0,16221.0,16107.0,16465.0,17714.0,17240.0,17204.0,16902.0,16555.0,13624.0,13023.0,20530.0,19397.0,22250.0,22733.0,25946.0,27313.0,24643.0,24335.0,15635.0,16570.0,17188.0,17564.0
472,15651.0,15036.0,21699.0,21500.0,19069.0,19011.0,14748.0,14916.0,15852.0,15801.0,16618.0,15826.0,27914.0,31201.0,16543.0,15615.0,23931.0,22913.0,18520.0,17823.0,18803.0,20342.0,15735.0,17090.0,15401.0,16405.0,17688.0,17076.0,16059.0,15452.0,16473.0,15985.0
473,26115.0,27448.0,29217.0,31438.0,19413.0,19971.0,17814.0,17639.0,15770.0,15218.0,15665.0,15453.0,17397.0,17735.0,23138.0,20131.0,15780.0,15623.0,29062.0,30560.0,14450.0,14925.0,16206.0,14731.0,19464.0,19127.0,18537.0,21054.0,19858.0,18744.0,18777.0,19756.0
474,21301.0,20833.0,17970.0,18930.0,17855.0,17960.0,24746.0,23126.0,20739.0,20057.0,21230.0,21598.0,20235.0,23075.0,27211.0,27192.0,17046.0,16935.0,17784.0,16203.0,15730.0,17908.0,26789.0,24734.0,15902.0,12447.0,13705.0,13907.0,11401.0,9573.0,13794.0,10816.0
475,8913.0,9119.0,8192.0,8609.0,8768.0,8761.0,8621.0,8319.0,4096.0,4096.0,4915.0,4096.0,4096.0,4096.0,4096.0,4096.0,16995.0,17817.0,18549.0,18218.0,17278.0,17870.0,18819.0,19904.0,0,4096.0,0,0,0,0,4096.0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7888.0,8843.0,8387.0,8837.0,7804.0,8534.0,8621.0,8651.0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
479,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
