stat_bytes_avail,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
190,476692185088,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832112128,467327905792,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362323968
191,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832112128,467327905792,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362323968
192,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832112128,467327905792,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362323968
193,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327905792,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362323968
194,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362323968
195,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832220160,461726855168,458734874624,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
196,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227000832,468072271872,458832220160,461726855168,458734874624,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
197,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227000832,468072271872,458832220160,461726855168,458734874624,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
198,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947161600,459227000832,468072271872,458832220160,461726855168,458734874624,475120365568,460619190272,471130755072,454855327744,465232715776,466988412928,453439520768,456362385408
199,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947161600,459227000832,468072271872,458832220160,461726855168,458734874624,475120365568,460619190272,471130755072,454855327744,465232715776,466988412928,453439520768,456362385408
200,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227000832,468072271872,458832220160,461726855168,458734997504,475120365568,460619128832,471130755072,454855327744,465232715776,466988412928,453439520768,456362385408
201,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227000832,468072271872,458832220160,461726855168,458734997504,475120365568,460619128832,471130755072,454855327744,465232715776,466988412928,453439520768,456362323968
202,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506204672,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619128832,471130755072,454855327744,465232715776,466988412928,453439520768,456362323968
203,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506204672,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619128832,471130632192,454855327744,465232715776,466988474368,453439520768,456362323968
204,476692246528,459321012224,459035385856,472798633984,479801745408,460153188352,469047812096,454425849856,467506204672,462179127296,465832112128,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
205,476692246528,459321012224,459035385856,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179065856,465832112128,467327967232,468224835584,448192618496,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
206,476692246528,459321012224,459035385856,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179065856,465832112128,467327967232,468224835584,448192618496,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
207,476692246528,459321012224,459035385856,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832112128,467327967232,468224835584,448192618496,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
208,476692246528,459321012224,459035385856,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832112128,467327967232,468224835584,448192618496,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
209,476692246528,459321012224,459035385856,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832112128,467327967232,468224835584,448192618496,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
210,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
211,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227062272,468072271872,458832158720,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
212,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227000832,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
213,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947141120,459227000832,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
214,476692246528,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832173568,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947141120,459227000832,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
215,476692185088,459321012224,459035508736,472798633984,479801745408,460153188352,469047812096,454425849856,467506266112,462179127296,465832112128,467327967232,468224835584,448192679936,462294151168,477379903488,460241862656,476908793856,463947202560,459227000832,468072271872,458832220160,461726855168,458734997504,475120365568,460619190272,471130755072,454855327744,465232715776,466988474368,453439520768,456362385408
