stat_bytes_used,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
454,473079386112,490412875776,490698600448,476973006848,469969821696,489618771968,480723935232,495263866880,482265526272,487592742912,483939516416,482443845632,481546973184,501638991872,487394033664,472391725056,489447632896,472862826496,485738635264,490544803840,481699422208,490939723776,488045023232,490949271552,474651230208,489152651264,478640852992,494832418816,484538957824,482783346688,496294330368,493323116544
455,473079386112,490412875776,490698600448,476973006848,469969821696,489618771968,480723935232,495263866880,482265587712,487592742912,483939516416,482443845632,481546973184,501638991872,487394033664,472391725056,489447632896,472862826496,485738635264,490544742400,481699422208,490939723776,488045023232,490949271552,474651230208,489152651264,478640852992,494832418816,484538957824,482783346688,496294330368,493323116544
456,473079386112,490412875776,490698600448,476973006848,469969821696,489618771968,480723935232,495263866880,482265587712,487592742912,483939516416,482443845632,481546973184,501638991872,487394033664,472391725056,489447632896,472862826496,485738635264,490544742400,481699422208,490939723776,488045023232,490949271552,474651230208,489152589824,478640852992,494832418816,484539019264,482783346688,496294330368,493323116544
457,473079386112,490412814336,490698600448,476973006848,469969821696,489618710528,480723935232,495411507200,482265526272,487592742912,483939516416,482443845632,481546973184,501638991872,487394033664,472391725056,489447632896,472862826496,485738635264,490544742400,481699422208,490939723776,488045023232,490949271552,474651230208,489152589824,478640852992,494832418816,484539019264,482783346688,496294330368,493323116544
458,473079386112,490412875776,490698600448,476973006848,469969883136,489618710528,480723935232,495411507200,482265526272,487592742912,483939516416,482443845632,481546973184,501638991872,487394033664,472391725056,489447632896,472862826496,485738635264,490544742400,481699422208,490939723776,488045023232,490949271552,474651230208,489152589824,478640852992,494832418816,484539019264,482783346688,496442032128,493323116544
459,473079386112,490412875776,490698600448,476973006848,469969883136,489618710528,480723996672,495411507200,482265526272,487592742912,483939516416,482443845632,481546973184,501638991872,487394033664,472391725056,489447632896,472862826496,485738635264,490544742400,481699483648,490939662336,488045023232,490949271552,474651230208,489152589824,478640852992,494832418816,484538957824,482783346688,496442032128,493470756864
460,473079386112,490560454656,490698600448,476973006848,469969883136,489618710528,480723996672,495411507200,482265526272,487592742912,483939516416,482443845632,481546973184,501638991872,487394033664,472391725056,489447632896,472862826496,485738635264,490544742400,481699483648,490939662336,488045023232,490949271552,474651230208,489152589824,478640852992,494980059136,484538957824,482783346688,496441970688,493470756864
461,473079386112,490560454656,490698600448,476973006848,469969883136,489618710528,480723996672,495411507200,482265526272,487592742912,483939516416,482443907072,481546973184,501638991872,487541735424,472391725056,489447632896,472862826496,485738635264,490692382720,481699422208,490939662336,488045023232,491096911872,474651230208,489152589824,478640852992,494980059136,484538957824,482783408128,496441970688,493470756864
462,473079386112,490560454656,490698600448,476973006848,469969883136,489766350848,480723996672,495411507200,482413166592,487592742912,483939516416,482443907072,481546973184,501638991872,487541673984,472391725056,489447632896,472862826496,485738635264,490692382720,481699422208,490939662336,488045023232,491096911872,474651230208,489152589824,478640852992,494980059136,484538957824,482783408128,496441970688,493470756864
463,473079386112,490560454656,490698600448,476973006848,469969883136,489766412288,480723996672,495411507200,482413166592,487740383232,483939516416,482443907072,481547034624,501638991872,487541673984,472391725056,489595273216,472862826496,485738635264,490692382720,481699422208,490939662336,488045023232,491096911872,474651230208,489152589824,478640852992,494980059136,484686598144,482783408128,496441970688,493470756864
464,473079386112,490560454656,490698600448,476973006848,469969821696,489766412288,480871575552,495411507200,482413166592,487740383232,483939516416,482443907072,481547034624,501638991872,487541673984,472391725056,489595273216,472862826496,485738635264,490692382720,481699422208,491087302656,488045023232,491096911872,474651230208,489300230144,478640852992,494980059136,484686598144,482783408128,496441970688,493470756864
465,473079386112,490560454656,490698600448,476973006848,469969821696,489766412288,480871575552,495411507200,482413166592,487740383232,484087156736,482443907072,481547034624,501638991872,487541673984,472391725056,489595273216,472862826496,485738635264,490692382720,481699422208,491087302656,488045023232,491096911872,474651230208,489300230144,478640852992,494980059136,484686598144,482930987008,496441970688,493470756864
466,473079386112,490560454656,490846240768,476973006848,469969821696,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482443907072,481547034624,501638991872,487541673984,472391725056,489595273216,472862826496,485738635264,490692382720,481699422208,491087302656,488045023232,491096911872,474651230208,489300230144,478640852992,494980059136,484686598144,482930987008,496441970688,493470756864
467,473079386112,490560516096,490846240768,476973006848,469969821696,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481547034624,501638991872,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478640852992,494980059136,484686598144,482930987008,496441970688,493470756864
468,473079386112,490560516096,490846240768,476973006848,469969821696,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481547034624,501638991872,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478640852992,494980059136,484686598144,482930987008,496441970688,493470756864
469,473079386112,490560516096,490846240768,476973006848,469969821696,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481694674944,501638991872,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478640852992,494980059136,484686598144,482930987008,496441970688,493470756864
470,473227026432,490560516096,490846240768,477120647168,469969821696,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481694674944,501638991872,487541673984,472391725056,489595273216,472862887936,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478788493312,494980059136,484686598144,482930987008,496441970688,493470756864
471,473227026432,490560454656,490846240768,477120647168,469969821696,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481694674944,501638991872,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478788493312,494980059136,484686598144,482930987008,496441970688,493470756864
472,473227026432,490560454656,490846302208,477120647168,469969821696,489766350848,480871636992,495411507200,482413166592,487740383232,484087156736,482591485952,481694674944,501638991872,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478788493312,494980059136,484686598144,482931048448,496441970688,493470756864
473,473227026432,490560454656,490846240768,477120647168,469969821696,489766350848,480871636992,495411507200,482413166592,487740383232,484087156736,482591485952,481694674944,501639114752,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478788493312,494980059136,484686598144,482931048448,496442032128,493470756864
474,473227026432,490560454656,490846240768,477120647168,470117462016,489766350848,480871636992,495411507200,482413166592,487740383232,484087156736,482591485952,481694674944,501639114752,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478788493312,494980059136,484686598144,482931048448,496442032128,493470756864
475,473227026432,490560454656,490846302208,477120647168,470117462016,489766350848,480871636992,495411507200,482413166592,487740383232,484087156736,482591485952,481694613504,501639114752,487541673984,472391725056,489595273216,472862826496,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478788493312,494980059136,484686598144,482931048448,496442032128,493470756864
476,473227026432,490560454656,490846302208,477120647168,470117462016,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481694613504,501639114752,487541673984,472391725056,489595273216,472862826496,485886275584,490692444160,481847062528,491087302656,488192663552,491096911872,474651230208,489300230144,478788493312,494980059136,484686598144,482931048448,496442032128,493470756864
477,473227026432,490560454656,490846240768,477120647168,470117462016,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481694613504,501638991872,487541673984,472539365376,489595273216,472862826496,485886275584,490692444160,481847062528,491087302656,488192663552,491096911872,474798870528,489300230144,478788493312,494980059136,484686598144,482930987008,496442032128,493470756864
478,473227026432,490560454656,490846240768,477120647168,470117462016,489766350848,480871575552,495411507200,482413166592,487740383232,484087156736,482591485952,481694613504,501638991872,487541673984,472539365376,489595273216,472862826496,485886275584,490692444160,481847062528,491087302656,488192663552,491096911872,474798870528,489300230144,478788493312,494980059136,484686598144,482930987008,496441970688,493470756864
479,473227026432,490560454656,490846240768,477120647168,470117462016,489766350848,480871575552,495411507200,Null,Null,Null,Null,Null,Null,Null,Null,489595273216,473010466816,485886275584,490692382720,481847062528,491087302656,488192663552,491096911872,Null,Null,Null,Null,Null,Null,Null,Null
